distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,6,0,0,0,0.0,real,2026-04-06T07:58:42.978839
50.0,7,0,1,0,0.0,real,2026-04-06T07:58:42.997277
50.0,7,0,1,0,0.0,real,2026-04-06T07:58:43.009745
50.0,16,0,1,0,901.0,real,2026-04-06T07:58:49.329996
50.0,18,0,1,0,879.0,real,2026-04-06T07:58:49.338554
50.0,20,0,0,0,1038.0,real,2026-04-06T07:58:49.346408
50.0,6,0,0,0,0.0,real,2026-04-06T07:58:55.048118
50.0,7,0,1,0,2.0,real,2026-04-06T07:58:55.054857
50.0,7,0,1,0,7.0,real,2026-04-06T07:58:55.061146
50.0,9,0,1,0,904.0,real,2026-04-06T07:59:00.662429
50.0,7,0,1,0,683.0,real,2026-04-06T07:59:00.670377
50.0,10,0,0,0,842.0,real,2026-04-06T07:59:00.677317
50.0,7,0,1,0,0.0,real,2026-04-06T07:59:26.331456
50.0,7,0,1,0,0.0,real,2026-04-06T07:59:26.364517
50.0,7,0,1,0,0.0,real,2026-04-06T07:59:26.374268
50.0,7,0,1,0,123.0,real,2026-04-06T07:59:31.841979
50.0,7,0,1,0,5.0,real,2026-04-06T07:59:31.873027
50.0,7,0,1,0,0.0,real,2026-04-06T07:59:31.881409
77.36370543552364,13,0,0,1,10.6,synthetic,
93.62026944862896,7,3,0,0,0.0,synthetic,
59.852578879427305,23,5,0,0,1.5,synthetic,
19.742069307698202,1,0,0,0,2.6,synthetic,
23.887521053785626,3,1,0,0,0.7,synthetic,
99.59860905208731,9,0,0,0,4.6,synthetic,
65.27873569745731,17,5,0,0,1.3,synthetic,
85.72047799324778,6,5,0,1,3.7,synthetic,
10.943377666826105,18,3,0,0,4.7,synthetic,
66.3139752488432,5,3,1,0,0.5,synthetic,
40.42029441620154,1,1,1,0,3.9,synthetic,
18.8998190898903,21,4,0,0,0.5,synthetic,
35.75422978874822,12,4,0,0,6.1,synthetic,
83.36136152098753,17,5,0,0,0.6,synthetic,
92.70343446027489,11,0,0,1,4.0,synthetic,
66.96400868530026,20,1,0,0,0.0,synthetic,
10.461075762949367,9,1,0,0,1.6,synthetic,
16.94320041108268,6,5,0,0,4.7,synthetic,
46.20580848712452,23,0,0,0,7.2,synthetic,
69.67874333078916,23,2,0,0,6.9,synthetic,
97.12754417578931,16,2,0,0,0.6,synthetic,
31.722376073271004,11,2,0,0,1.8,synthetic,
57.139778013196064,15,0,0,0,1.9,synthetic,
83.06711090136233,18,0,0,1,9.9,synthetic,
57.17979232632152,6,1,0,0,0.7,synthetic,
22.422315736590946,12,5,0,0,7.1,synthetic,
17.857840767723246,22,5,0,0,2.8,synthetic,
71.67088969880066,6,2,0,1,2.5,synthetic,
21.969874326089332,17,0,0,0,10.6,synthetic,
64.80084607089466,1,3,0,0,0.4,synthetic,
67.06649633511188,23,3,0,0,0.4,synthetic,
39.926375092392526,20,5,0,0,6.7,synthetic,
