distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
19.542003436802617,8,4,0,0,2.0,synthetic
95.76954490994237,23,6,1,0,6.4,synthetic
18.022320563793244,20,2,0,0,1.6,synthetic
14.863321450784156,4,5,0,0,0.0,synthetic
53.536269805024084,15,4,0,0,0.2,synthetic
68.36640981842375,1,6,0,1,5.3,synthetic
80.07637505032517,2,6,0,0,0.3,synthetic
32.77167163554303,23,2,1,0,1.1,synthetic
78.83873409364789,2,2,0,0,0.6,synthetic
50.68050704797742,12,4,1,1,1.5,synthetic
60.896139929133675,23,1,0,1,10.3,synthetic
89.64117081666161,14,2,0,0,18.4,synthetic
36.57145835564898,15,4,1,0,0.8,synthetic
16.173484168329832,13,3,1,0,2.9,synthetic
80.49407832985892,22,3,0,1,0.6,synthetic
59.83743942931321,15,1,0,0,0.4,synthetic
22.90656436479935,23,3,0,1,0.5,synthetic
99.16374258149261,11,6,1,0,1.5,synthetic
78.4273399774805,14,0,1,1,5.8,synthetic
87.62326110917108,4,5,0,0,0.3,synthetic
71.36409768292928,19,0,1,1,2.3,synthetic
54.47551530662438,14,4,0,0,1.9,synthetic
76.71899225168501,10,6,0,0,0.1,synthetic
13.39842604659898,19,0,0,0,2.1,synthetic
69.66288765738088,12,4,0,1,20.1,synthetic
22.252739117644797,22,4,1,0,0.2,synthetic
13.013819784052597,0,5,1,1,64.1,synthetic
60.22215417629501,13,2,0,1,2.5,synthetic
38.5490029189651,2,5,0,0,3.5,synthetic
98.39240787782049,7,4,0,1,1.3,synthetic
54.1660422575782,17,4,1,0,0.5,synthetic
70.56918873090541,4,6,0,0,3.0,synthetic
43.337509478390295,20,3,0,0,0.5,synthetic
54.92556443581284,4,6,0,0,2.8,synthetic
53.272540946321506,14,0,0,0,2.9,synthetic
36.32014836285087,23,1,0,1,2.6,synthetic
84.33317174751043,12,0,0,0,2.3,synthetic
55.036446225152545,2,3,1,1,11.8,synthetic
97.49832933388953,9,0,0,0,0.7,synthetic
32.98515225438241,15,2,0,1,3.3,synthetic
84.31455706505363,21,2,0,0,4.2,synthetic
12.635588537110923,21,6,0,0,15.4,synthetic
70.99264798359212,12,3,1,0,0.9,synthetic
57.67303147856243,20,4,0,0,1.2,synthetic
41.2964040522927,4,0,0,0,2.0,synthetic
34.23582418438118,6,0,0,1,1.1,synthetic
32.491286489154874,20,6,0,0,4.8,synthetic
30.85418079562222,11,4,0,0,4.6,synthetic
89.39945436993216,10,0,0,1,9.3,synthetic
46.984743037394374,2,1,0,0,0.6,synthetic
32.23058316994651,9,0,0,0,3.3,synthetic
35.74416238740193,5,2,0,1,2.2,synthetic
30.29809908444541,4,0,1,0,6.0,synthetic
53.02642495316978,1,5,0,1,18.8,synthetic
41.32868850729996,22,4,0,1,2.7,synthetic
33.719999051656316,7,0,1,1,6.2,synthetic
85.72705166178397,12,1,0,1,1.2,synthetic
94.47878476676938,12,5,1,0,1.2,synthetic
41.98215641668092,2,5,1,1,2.6,synthetic
57.41529547211294,1,4,0,0,2.9,synthetic
13.494698719168703,15,5,0,0,0.7,synthetic
10.71406770853429,5,5,0,0,0.3,synthetic
10.87103414879834,15,3,0,0,3.3,synthetic
53.966049788215884,11,4,1,1,15.9,synthetic
69.06327168286549,17,1,0,1,3.5,synthetic
48.36292415838304,22,3,0,0,5.1,synthetic
99.97843660802494,18,3,0,1,12.0,synthetic
93.73543005170305,13,3,0,0,0.5,synthetic
65.49847419218074,5,6,1,0,0.7,synthetic
54.31771052727933,4,3,0,0,1.5,synthetic
88.9688293307403,5,2,0,0,1.0,synthetic
94.39095663598799,2,3,0,0,0.8,synthetic
70.48052063734937,10,2,1,0,3.1,synthetic
35.81877106530284,14,3,0,0,1.0,synthetic
10.525330359270491,14,2,1,0,4.5,synthetic
21.402810488338787,19,2,0,1,1.2,synthetic
94.4220755874686,13,3,0,0,2.3,synthetic
14.163001023856793,9,4,0,0,1.2,synthetic
10.448973799784827,17,2,0,1,2.5,synthetic
98.89991904476533,2,1,0,0,5.1,synthetic
36.480150775692394,0,6,0,0,7.9,synthetic
25.53930380604772,10,5,0,0,1.1,synthetic
14.045198816971208,6,3,1,0,7.7,synthetic
76.12647049490171,2,3,0,0,2.0,synthetic
17.245459880297414,10,5,0,0,6.1,synthetic
75.76941739694372,16,4,0,0,2.1,synthetic
61.96411261167933,19,6,0,0,1.9,synthetic
86.9874813878664,9,2,0,0,3.4,synthetic
80.74682500092955,19,6,1,0,3.2,synthetic
64.9673899878759,9,0,0,1,1.4,synthetic
97.53939126523413,19,4,0,0,5.8,synthetic
48.82752245512588,12,1,0,1,3.2,synthetic
51.5551472293523,9,1,1,0,2.3,synthetic
27.94266893246169,2,5,0,1,5.6,synthetic
34.355981016947965,15,4,1,1,2.5,synthetic
17.00547456720529,22,6,1,0,6.4,synthetic
43.9616254844104,23,3,0,0,1.2,synthetic
17.928470150666158,10,6,1,1,19.7,synthetic
58.93220481003201,16,2,0,0,1.8,synthetic
62.46189596370867,3,5,0,0,1.0,synthetic
89.65139945145383,13,4,0,0,4.9,synthetic
81.89731529545223,23,0,0,0,3.9,synthetic
26.79007240966076,1,6,0,0,3.0,synthetic
63.6089498994788,2,0,0,0,6.4,synthetic
29.680342663336756,6,6,1,0,6.1,synthetic
24.6807926103885,16,2,0,1,6.8,synthetic
71.33941406387078,8,4,0,1,4.8,synthetic
42.79805378462486,19,4,0,0,0.0,synthetic
83.84397044923593,16,4,0,0,1.8,synthetic
46.30973340116532,22,5,0,0,0.2,synthetic
95.35271349480902,15,4,1,0,0.8,synthetic
80.06571447884123,16,4,0,0,3.8,synthetic
63.52100638800735,9,3,1,0,1.0,synthetic
11.489712386049074,16,0,0,0,2.1,synthetic
38.8852546816903,20,6,0,0,0.1,synthetic
16.23474836904146,14,4,1,1,7.9,synthetic
13.622964758000474,14,3,0,0,1.9,synthetic
42.33528660811188,7,4,0,0,0.1,synthetic
34.32265902829481,17,0,0,0,2.2,synthetic
49.305878396680626,21,4,1,0,2.7,synthetic
89.4558685553062,6,3,0,0,1.8,synthetic
69.7589596017313,5,4,1,0,15.1,synthetic
42.38186781892543,20,3,0,0,1.2,synthetic
68.15879650649094,11,4,1,1,1.5,synthetic
11.676771356256657,14,2,1,0,3.8,synthetic
96.31328753494601,19,6,0,0,0.8,synthetic
83.67583673321728,14,0,1,0,7.1,synthetic
62.08143541452341,9,4,1,1,1.7,synthetic
12.83202664044365,6,2,0,0,2.2,synthetic
16.219840616470265,0,6,0,0,4.1,synthetic
