distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,12,1,0,0,48.0,real,2026-03-10T13:08:13.477420
50.0,12,1,0,0,28.0,real,2026-03-10T13:08:13.507278
50.0,12,1,0,0,25.0,real,2026-03-10T13:08:13.513613
50.0,12,1,0,0,52.0,real,2026-03-10T13:08:22.788492
50.0,12,1,0,1,42.0,real,2026-03-10T13:08:22.817050
50.0,12,1,0,0,28.0,real,2026-03-10T13:08:22.824863
50.0,12,1,0,0,52.0,real,2026-03-10T13:08:33.159330
50.0,12,1,0,1,57.0,real,2026-03-10T13:08:33.191181
50.0,12,1,0,0,19.0,real,2026-03-10T13:08:33.200266
50.0,12,1,0,1,71.0,real,2026-03-10T13:08:53.832845
50.0,12,1,0,0,56.0,real,2026-03-10T13:08:53.862581
50.0,12,1,0,0,33.0,real,2026-03-10T13:08:53.870797
50.0,12,1,0,0,31.0,real,2026-03-10T13:09:03.004818
50.0,12,1,0,0,0.0,real,2026-03-10T13:09:03.016171
50.0,12,1,0,0,0.0,real,2026-03-10T13:09:03.024255
50.0,12,1,0,0,9.0,real,2026-03-10T13:09:15.127567
50.0,12,1,0,0,0.0,real,2026-03-10T13:09:15.160601
50.0,12,1,0,0,0.0,real,2026-03-10T13:09:15.170030
50.0,12,1,0,0,5.0,real,2026-03-10T13:09:24.334751
50.0,12,1,0,0,10.0,real,2026-03-10T13:09:24.366419
35.2495358057526,4,0,0,0,2.2,synthetic,
99.35037685647383,4,1,0,0,3.4,synthetic,
14.08590169828575,10,4,1,0,0.1,synthetic,
26.675451706081567,23,3,0,0,0.0,synthetic,
21.1133947681154,19,4,0,1,2.1,synthetic,
88.79612470276204,12,0,0,1,9.6,synthetic,
30.20347796268397,5,4,0,0,3.2,synthetic,
88.46073854727132,17,4,0,0,4.4,synthetic,
91.25492373237144,18,1,0,0,2.8,synthetic,
29.766717471229132,15,3,1,0,4.1,synthetic,
84.30365516442617,5,6,0,1,4.0,synthetic,
88.83001823112915,7,3,0,0,1.8,synthetic,
20.579253109943004,20,3,1,0,2.7,synthetic,
69.52396712307355,22,6,0,1,4.5,synthetic,
82.95810787135261,13,3,0,0,1.9,synthetic,
44.84104977208122,4,0,0,1,5.7,synthetic,
72.21348434720258,23,4,0,1,1.0,synthetic,
44.658377574555196,21,6,1,0,4.3,synthetic,
97.94221798658805,10,5,0,0,0.1,synthetic,
60.17854886697202,15,0,0,0,5.3,synthetic,
58.188102315217414,22,6,0,0,1.9,synthetic,
65.88716331666816,13,2,0,0,2.2,synthetic,
99.73444022920744,23,6,0,0,4.5,synthetic,
22.633240725644296,11,3,1,0,9.8,synthetic,
92.39888833680907,14,3,0,0,0.8,synthetic,
92.8296363458461,6,6,0,1,5.9,synthetic,
31.9360529806631,14,3,1,0,6.5,synthetic,
89.35827306485713,11,5,1,1,22.1,synthetic,
16.168231429976935,23,2,0,0,5.2,synthetic,
51.415026063575276,3,4,0,0,3.4,synthetic,
