distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,14,0,0,0,3.0,real,2026-03-09T15:50:41.483316
50.0,14,0,0,0,4.0,real,2026-03-09T15:50:41.498593
50.0,14,0,0,1,2.0,real,2026-03-09T15:50:41.504236
50.0,15,0,0,1,80.0,real,2026-03-09T15:50:51.520302
50.0,14,0,0,0,18.0,real,2026-03-09T15:50:51.552357
50.0,15,0,0,0,21.0,real,2026-03-09T15:50:51.564634
94.00959868448344,11,0,1,0,1.2,synthetic,
94.44757118198314,14,5,1,0,3.9,synthetic,
21.358815274241024,17,4,1,1,5.5,synthetic,
52.70426912850703,22,1,0,0,2.0,synthetic,
70.90867126151502,5,0,0,0,0.6,synthetic,
38.96752160785641,22,0,0,0,0.6,synthetic,
72.56382800272407,7,6,0,0,0.3,synthetic,
15.777703061885486,11,0,0,0,1.0,synthetic,
44.566864493585705,13,6,0,0,2.8,synthetic,
45.99086889722731,18,3,0,0,8.2,synthetic,
20.412289510965245,16,6,0,0,1.3,synthetic,
65.90983859546591,7,3,0,0,3.4,synthetic,
73.50051890359515,4,0,0,0,3.3,synthetic,
51.495810559153405,14,5,1,0,0.3,synthetic,
47.35508338874868,22,4,0,1,1.3,synthetic,
10.37512099023368,10,6,1,0,13.8,synthetic,
81.95338500731378,2,1,0,1,6.1,synthetic,
65.8361349948494,23,4,0,0,0.8,synthetic,
33.36656702654712,11,0,1,0,7.0,synthetic,
76.66746316667668,22,4,1,0,2.4,synthetic,
77.93215796944833,5,6,0,0,2.9,synthetic,
97.83683362602467,17,4,0,0,2.2,synthetic,
46.674181387267176,22,5,1,0,11.2,synthetic,
80.66343988099909,21,3,0,0,1.4,synthetic,
67.51893110281674,20,4,1,0,0.5,synthetic,
76.94050530595938,7,3,0,0,2.1,synthetic,
62.532392771314235,13,5,1,0,5.4,synthetic,
82.38715965432539,14,4,0,0,1.0,synthetic,
25.715274200246405,10,5,0,0,6.1,synthetic,
20.415648369517292,3,2,0,1,3.7,synthetic,
39.722928324727,15,2,1,0,3.6,synthetic,
17.39667184004173,12,6,1,0,3.9,synthetic,
59.363933238702145,0,6,0,0,5.4,synthetic,
81.4210630138986,19,4,0,1,13.0,synthetic,
56.124581441054126,5,6,0,0,0.3,synthetic,
91.83810636002383,12,5,0,0,2.6,synthetic,
33.892030749720135,18,0,0,0,2.0,synthetic,
37.64093641287647,4,0,1,0,13.0,synthetic,
11.771003863072792,5,2,0,0,0.0,synthetic,
55.24858693137621,2,1,1,0,4.7,synthetic,
67.38390468020397,1,1,0,0,0.4,synthetic,
68.75620435437784,15,5,0,1,2.5,synthetic,
55.210391789203875,2,2,1,0,6.5,synthetic,
91.29973913123524,14,4,0,0,1.6,synthetic,
13.841107489966191,14,1,0,0,0.4,synthetic,
37.97227249008873,10,3,0,0,1.1,synthetic,
33.000568494276635,12,4,0,1,4.0,synthetic,
76.77038751922667,16,0,0,0,3.1,synthetic,
44.71001103110666,18,1,1,0,10.4,synthetic,
92.67250395296526,13,1,0,0,0.6,synthetic,
36.37196782732663,16,1,0,0,0.6,synthetic,
67.59872453677632,13,6,1,0,0.2,synthetic,
85.23407912461539,11,0,0,0,7.0,synthetic,
50.05032466340841,15,5,0,0,0.1,synthetic,
63.28719844964818,23,1,0,0,0.9,synthetic,
13.055533891065688,9,3,0,0,1.2,synthetic,
98.2817540622801,15,2,0,0,4.0,synthetic,
19.741345662704965,8,5,0,0,1.8,synthetic,
40.97878984464629,22,2,1,0,5.5,synthetic,
13.231993435938946,15,0,0,1,4.3,synthetic,
87.32978547763459,17,5,0,0,7.1,synthetic,
83.28677046790798,4,5,0,0,2.3,synthetic,
41.85790215101971,2,1,0,1,6.3,synthetic,
42.35860970214704,22,5,0,0,4.3,synthetic,
53.58961875434415,3,3,0,0,0.2,synthetic,
23.09093867219819,2,0,0,0,1.9,synthetic,
32.875616005856685,0,1,0,0,1.1,synthetic,
27.045161545188382,8,3,1,0,5.7,synthetic,
85.1598953395136,20,1,1,0,2.8,synthetic,
70.59857268942984,8,4,1,0,2.4,synthetic,
75.01689750062549,23,3,0,0,1.5,synthetic,
77.38012139339656,15,6,0,0,1.2,synthetic,
97.60901986245621,20,5,0,0,2.0,synthetic,
25.58133884026837,2,6,0,0,3.5,synthetic,
15.586653436377022,4,2,0,0,1.2,synthetic,
78.92041569596125,14,6,1,1,0.9,synthetic,
15.50766402346552,13,5,0,1,5.1,synthetic,
97.9865269263608,3,2,0,0,3.3,synthetic,
46.66559333837737,2,4,0,0,3.4,synthetic,
28.148427807856987,7,5,0,0,1.1,synthetic,
39.430468828938004,14,1,0,0,1.1,synthetic,
50.27264013970837,11,6,1,1,2.9,synthetic,
30.469529324523116,18,3,0,1,1.2,synthetic,
67.88064255865066,8,0,1,1,11.8,synthetic,
79.23766102390329,20,4,1,0,1.6,synthetic,
72.54829207185446,15,0,0,1,0.5,synthetic,
72.08114546240691,17,0,0,0,1.3,synthetic,
19.702227721892065,18,5,0,0,0.8,synthetic,
30.568375034855993,17,0,0,0,2.7,synthetic,
78.0626728290503,7,6,0,0,1.6,synthetic,
69.02971006418827,11,6,0,0,0.6,synthetic,
35.4739471682104,13,1,0,0,5.4,synthetic,
14.966210130354145,0,0,0,0,0.1,synthetic,
73.68209178810802,12,5,1,0,1.4,synthetic,
99.4852813168427,8,2,0,0,3.3,synthetic,
46.795098138127656,20,0,0,1,2.4,synthetic,
20.32584850833341,3,0,1,1,8.7,synthetic,
73.89681643312392,3,2,0,0,3.1,synthetic,
45.41463635388007,20,6,0,0,6.0,synthetic,
60.435552916109515,14,3,0,0,3.0,synthetic,
58.076406250695115,18,3,1,0,0.6,synthetic,
71.64718603411464,21,0,1,0,10.0,synthetic,
96.67080926528084,19,0,0,0,7.2,synthetic,
44.27052662931516,7,2,1,0,26.2,synthetic,
10.919213628154342,11,5,0,1,5.2,synthetic,
11.439993228561162,18,4,0,1,1.6,synthetic,
78.30642282904687,23,3,0,0,4.6,synthetic,
62.69976429148062,3,1,1,0,7.6,synthetic,
12.609404011330785,14,0,0,0,0.6,synthetic,
97.01834939328516,22,3,1,0,1.6,synthetic,
61.94204091672482,12,1,1,0,9.5,synthetic,
64.86491631970688,15,3,0,0,1.8,synthetic,
20.345794597884737,14,3,0,1,11.0,synthetic,
56.89629120339258,13,2,0,0,0.9,synthetic,
47.477438405041646,0,4,0,1,8.5,synthetic,
49.86646851751753,0,3,0,0,0.1,synthetic,
23.945447784697883,20,1,0,0,2.9,synthetic,
47.48451060052322,9,3,1,0,1.7,synthetic,
66.89169539021063,18,5,1,1,3.8,synthetic,
51.077979585911656,18,1,1,0,2.5,synthetic,
25.65222258890621,23,4,0,0,0.3,synthetic,
59.291043367582446,14,6,0,0,0.2,synthetic,
72.97679390818993,22,4,0,0,3.1,synthetic,
73.94195963515006,18,2,0,0,9.8,synthetic,
37.073321624601554,10,4,0,0,5.1,synthetic,
37.34414561193323,0,5,0,0,8.7,synthetic,
88.72588682398036,5,4,1,0,1.2,synthetic,
62.06453467481139,13,0,1,0,4.1,synthetic,
67.41618879910905,15,2,0,1,12.8,synthetic,
81.11713904745275,6,1,0,1,2.1,synthetic,
64.72306530480063,4,0,0,0,0.1,synthetic,
42.0883361567279,16,5,1,0,2.2,synthetic,
95.09444076257185,12,4,0,0,2.8,synthetic,
52.35692639131445,23,0,1,0,4.0,synthetic,
66.48150064604258,17,0,0,0,3.0,synthetic,
84.34731607228298,19,2,0,0,1.4,synthetic,
98.35423187568733,15,4,0,0,3.2,synthetic,
80.90820118056243,13,2,1,0,0.5,synthetic,
19.783117537789664,12,2,1,1,5.5,synthetic,
