distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
78.71989084867393,5,2,1,0,4.0,synthetic
83.64300435844603,11,0,0,1,1.8,synthetic
28.602677669414767,15,3,1,1,3.5,synthetic
65.81709039363147,13,2,0,0,4.2,synthetic
53.80401464646306,15,4,1,0,1.3,synthetic
88.48336678189958,4,0,1,0,2.1,synthetic
33.07101114114119,22,5,1,0,12.0,synthetic
51.23305893543655,5,0,0,1,15.3,synthetic
59.99446854432134,3,3,0,0,1.7,synthetic
91.78048103332196,0,6,0,0,0.4,synthetic
90.85373656970899,13,1,0,0,2.2,synthetic
25.034341529400542,1,2,1,0,3.2,synthetic
52.45563747503247,9,1,1,0,2.1,synthetic
39.06666796195135,17,2,0,0,1.4,synthetic
63.70222144574945,18,1,1,0,1.3,synthetic
99.4933234635292,17,5,0,1,8.5,synthetic
35.440130536336724,17,5,1,0,1.7,synthetic
51.70966484420291,15,5,0,0,7.8,synthetic
33.86535272406435,9,2,0,1,12.9,synthetic
21.255552493764462,23,3,1,1,4.1,synthetic
96.17064732463504,13,6,0,0,8.8,synthetic
15.136454667858667,2,2,1,0,3.2,synthetic
61.67060936681985,20,3,1,0,1.7,synthetic
98.58151614310857,18,6,0,0,0.7,synthetic
58.04747196300748,22,3,1,0,8.1,synthetic
98.96884952386252,8,5,0,0,1.7,synthetic
82.64596458987302,9,5,0,0,1.5,synthetic
37.09863783593137,21,3,0,1,7.0,synthetic
28.96279599033607,14,2,1,1,9.5,synthetic
40.18587360771555,0,3,0,1,7.1,synthetic
69.34546127430421,22,2,0,0,3.9,synthetic
89.61462696648036,22,4,0,0,1.0,synthetic
19.57053584692255,5,1,0,0,2.8,synthetic
29.153964171747308,9,5,0,1,1.5,synthetic
62.07190971082851,12,1,0,0,0.8,synthetic
25.729176469638446,19,1,1,0,0.8,synthetic
10.226899410379884,14,0,1,0,2.6,synthetic
34.79241908789759,14,0,0,0,0.9,synthetic
21.57011355462706,16,2,1,1,9.0,synthetic
35.15721571612955,1,6,0,0,0.2,synthetic
61.77584895097071,18,5,1,0,3.8,synthetic
79.25933062850575,11,0,1,0,4.0,synthetic
46.173983742999546,12,3,0,0,2.1,synthetic
20.408347175305195,14,1,1,0,0.6,synthetic
37.772812595123675,7,0,1,0,2.7,synthetic
11.162587274239717,10,5,1,0,8.0,synthetic
55.70225140464919,20,3,0,0,3.4,synthetic
31.266209575946366,19,5,1,0,9.9,synthetic
94.68522731286073,3,6,0,0,6.0,synthetic
75.37681117588092,7,5,0,0,4.0,synthetic
