distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,11,1,0,0,35.0,real,2026-03-10T12:18:44.301697
50.0,11,1,0,0,25.0,real,2026-03-10T12:18:44.335326
50.0,11,1,0,0,25.0,real,2026-03-10T12:18:44.345077
50.0,11,1,0,0,47.0,real,2026-03-10T12:18:53.733267
50.0,11,1,0,1,51.0,real,2026-03-10T12:18:53.742309
50.0,11,1,0,0,50.0,real,2026-03-10T12:18:53.749334
50.0,11,1,0,1,54.0,real,2026-03-10T12:19:03.640580
50.0,11,1,0,1,53.0,real,2026-03-10T12:19:03.647008
50.0,11,1,0,0,54.0,real,2026-03-10T12:19:03.651514
50.0,11,1,0,0,40.0,real,2026-03-10T12:19:13.491112
50.0,11,1,0,1,35.0,real,2026-03-10T12:19:13.521336
50.0,11,1,0,0,25.0,real,2026-03-10T12:19:13.531392
50.0,11,1,0,0,0.0,real,2026-03-10T12:19:23.040309
50.0,11,1,0,0,2.0,real,2026-03-10T12:19:23.067366
50.0,11,1,0,0,0.0,real,2026-03-10T12:19:23.076620
50.0,11,1,0,0,7.0,real,2026-03-10T12:19:45.795142
50.0,11,1,0,0,5.0,real,2026-03-10T12:19:45.806810
50.0,11,1,0,0,2.0,real,2026-03-10T12:19:45.816695
74.5509302416234,5,3,1,0,8.3,synthetic,
63.22515487044143,8,5,0,0,8.4,synthetic,
27.776465600201142,9,1,1,0,3.3,synthetic,
50.2716451367007,11,2,0,0,0.6,synthetic,
18.837623796759157,0,4,0,0,1.5,synthetic,
34.775864774577755,1,2,0,0,0.3,synthetic,
25.72257639791338,22,4,0,0,0.8,synthetic,
33.65462663721812,9,6,1,0,2.9,synthetic,
46.476343712175755,17,2,0,0,12.2,synthetic,
71.37518991026543,7,3,0,0,0.6,synthetic,
85.15379549616173,15,4,1,0,3.2,synthetic,
72.2144144485571,13,4,0,0,7.0,synthetic,
73.3254977666177,0,2,1,0,3.8,synthetic,
33.491907428580674,21,4,0,0,2.0,synthetic,
44.76701062359089,5,5,0,0,3.9,synthetic,
25.327038629082814,22,2,0,0,1.7,synthetic,
67.46871478145457,8,4,1,0,6.4,synthetic,
33.81180995412802,4,4,1,0,3.2,synthetic,
55.45901597475214,20,0,0,0,2.6,synthetic,
82.68034993794792,19,6,0,0,3.6,synthetic,
98.24438581622425,21,5,0,0,3.1,synthetic,
69.47627520977352,19,3,0,0,0.4,synthetic,
29.046552642368532,9,4,0,0,3.2,synthetic,
37.42892929116924,7,1,1,0,9.4,synthetic,
50.67497873324929,13,3,1,0,0.6,synthetic,
71.5857691193479,8,0,0,1,8.5,synthetic,
18.374268256737018,14,3,0,0,9.8,synthetic,
48.45301454194744,0,0,0,0,6.0,synthetic,
98.8555741461369,6,0,0,0,0.2,synthetic,
80.08154709828982,22,4,0,0,4.4,synthetic,
12.740912050705735,20,4,0,0,0.8,synthetic,
72.59567823610766,3,6,0,0,3.9,synthetic,
32.02168127363673,12,4,1,0,0.4,synthetic,
94.4505330884395,1,1,1,0,1.6,synthetic,
78.64001670486307,0,2,0,0,4.3,synthetic,
71.72076487631814,10,1,1,0,1.1,synthetic,
81.77400831180475,12,3,1,0,6.5,synthetic,
54.16528510380481,2,4,1,0,0.8,synthetic,
96.80394811983159,3,5,1,0,10.4,synthetic,
29.216744879203326,10,2,0,0,2.7,synthetic,
68.82861073308182,14,5,0,0,0.8,synthetic,
48.16097789532047,19,3,0,0,12.6,synthetic,
73.05830752275247,3,3,1,0,0.5,synthetic,
54.595076173385706,23,0,0,0,9.9,synthetic,
23.777667539125183,14,5,1,0,4.5,synthetic,
32.6519685117848,10,2,1,1,8.7,synthetic,
46.29725968597069,17,3,0,0,0.4,synthetic,
20.249960033311822,11,2,0,0,0.1,synthetic,
18.921528364895366,15,5,0,1,3.0,synthetic,
75.19566557608013,2,2,1,0,2.8,synthetic,
73.28912561162879,12,3,0,0,0.9,synthetic,
71.3390927827647,19,6,1,0,2.9,synthetic,
41.697269181689364,15,6,0,0,3.8,synthetic,
22.810095533965487,12,3,1,1,9.8,synthetic,
39.01569376476834,8,2,0,0,2.1,synthetic,
67.23459739197908,16,2,0,0,1.1,synthetic,
29.629357164747884,4,2,0,0,3.9,synthetic,
18.84705462603403,13,0,1,0,6.4,synthetic,
95.22414724656771,4,4,1,0,6.8,synthetic,
77.66093593561371,0,4,1,0,0.5,synthetic,
58.64551735535908,22,5,0,0,1.6,synthetic,
18.919671428223005,14,4,0,0,1.3,synthetic,
43.3572426906354,12,4,0,0,0.2,synthetic,
36.49578490865855,21,0,0,0,0.1,synthetic,
70.3883420245137,14,4,0,0,0.5,synthetic,
52.502192615817236,13,5,1,0,10.8,synthetic,
28.33380117208798,9,2,0,0,1.8,synthetic,
39.034222102507115,17,3,0,1,7.9,synthetic,
53.500212906811754,17,1,0,1,7.7,synthetic,
