distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
96.76401591603384,16,1,0,0,0.9,synthetic
35.16514475316448,3,6,0,0,6.7,synthetic
15.689481169852641,0,2,0,0,3.2,synthetic
31.692683556736206,2,5,0,0,8.3,synthetic
62.95091432487422,0,1,0,0,2.4,synthetic
80.84984740503816,3,5,0,0,14.7,synthetic
24.61068744944483,13,2,0,0,0.7,synthetic
71.37550052241174,11,2,1,0,1.9,synthetic
62.83663598114961,1,0,0,0,0.0,synthetic
75.71718252632074,23,1,0,0,0.0,synthetic
99.29160229513185,4,6,0,0,2.4,synthetic
51.88862277052408,2,4,0,0,8.0,synthetic
48.86196988555534,12,2,1,0,5.4,synthetic
63.095061473651995,19,4,0,0,0.4,synthetic
55.66756567575084,8,6,0,0,5.1,synthetic
43.655548732690306,10,1,1,0,6.6,synthetic
44.239515615768276,15,1,1,0,1.5,synthetic
63.851393210974024,1,1,0,0,0.7,synthetic
46.38088433708986,5,5,1,0,20.1,synthetic
73.3998695818635,0,1,0,0,2.8,synthetic
80.2240718562706,0,6,0,0,1.3,synthetic
14.336634512021742,18,1,0,0,1.0,synthetic
66.83852066867217,5,4,0,0,2.0,synthetic
28.85283135055118,6,5,0,0,3.2,synthetic
80.89556749461073,2,6,0,0,0.8,synthetic
54.044241191599944,2,1,0,0,2.0,synthetic
49.528399197321434,10,2,1,0,2.6,synthetic
30.368011075432484,3,1,0,0,2.3,synthetic
36.93762115988321,0,2,0,0,0.0,synthetic
40.62465005861769,23,5,1,0,4.4,synthetic
95.93061098336665,2,3,0,0,3.1,synthetic
96.15014741252885,15,0,0,0,0.5,synthetic
98.5830555124232,13,4,0,0,3.8,synthetic
79.38242240231935,10,2,1,0,2.2,synthetic
55.79704727271063,6,2,0,0,0.1,synthetic
68.7718624440071,22,3,0,0,0.5,synthetic
32.00898979153705,9,6,0,1,7.5,synthetic
66.20143146547116,10,4,0,0,5.0,synthetic
46.47536062142992,20,1,0,0,9.1,synthetic
60.33467775980386,9,5,0,0,8.4,synthetic
67.68070756569477,18,6,0,0,4.6,synthetic
44.44558439904321,2,4,0,0,2.3,synthetic
52.392443282226516,23,2,0,0,3.0,synthetic
32.72357009899663,3,3,1,0,3.3,synthetic
96.60500111353825,21,3,0,0,2.4,synthetic
86.45369656285133,0,5,0,1,7.2,synthetic
16.836518459333025,10,0,0,0,5.8,synthetic
79.84608947574253,6,5,0,1,9.6,synthetic
57.18652780736184,21,2,0,0,3.9,synthetic
88.94457147098541,16,6,0,0,2.8,synthetic
38.639910079882966,23,4,1,0,0.5,synthetic
49.03633204555328,10,3,0,0,6.7,synthetic
82.43962297292543,1,0,0,0,1.2,synthetic
59.2322448441014,4,1,0,0,1.3,synthetic
48.75705762946411,20,0,0,0,2.0,synthetic
87.80143446885887,11,5,0,0,1.2,synthetic
32.1195898604577,1,2,0,0,4.5,synthetic
75.85409738015775,13,1,0,0,0.6,synthetic
78.38499393257163,9,4,0,0,2.9,synthetic
54.970623379350045,20,4,0,0,1.0,synthetic
85.76108783514093,10,0,1,0,4.1,synthetic
56.53741051245166,10,3,0,0,1.4,synthetic
70.64144807434911,6,3,0,0,5.8,synthetic
53.0766314545818,1,6,0,0,0.6,synthetic
15.962974016425715,5,5,1,1,2.2,synthetic
59.256090939953225,20,4,0,0,2.3,synthetic
99.85788061209483,7,2,0,0,0.3,synthetic
65.67271865430882,23,6,0,1,1.8,synthetic
12.022334978216243,9,6,0,0,7.6,synthetic
61.61439677455785,19,0,0,0,0.7,synthetic
90.31063347742473,1,3,1,1,1.6,synthetic
18.174984277565912,18,0,0,1,12.9,synthetic
75.18654945505125,18,1,0,0,1.9,synthetic
61.5446934408164,3,3,0,0,4.6,synthetic
87.84970049819276,21,1,1,1,2.5,synthetic
62.04721815545732,1,4,0,0,0.6,synthetic
58.01951296311359,7,5,0,0,9.1,synthetic
22.196318774535143,16,3,0,0,7.0,synthetic
28.562160817276535,5,2,0,0,0.0,synthetic
31.74441991504591,7,0,1,0,2.0,synthetic
85.20765442808074,3,1,0,0,1.7,synthetic
69.47887043927561,0,3,0,0,0.8,synthetic
32.52997561717321,10,2,1,0,1.5,synthetic
60.186997586807585,19,1,0,0,0.4,synthetic
99.10072563383098,2,2,0,0,2.7,synthetic
54.63245921689359,2,6,0,0,0.3,synthetic
91.27308320579922,22,4,0,0,1.4,synthetic
47.59833200170177,20,0,0,0,1.1,synthetic
26.124266207504757,15,0,1,1,6.7,synthetic
58.16928305720461,17,6,0,1,1.8,synthetic
66.44683541423046,3,3,0,0,3.3,synthetic
31.33323171424721,15,6,0,0,3.2,synthetic
78.82154863265977,16,2,0,1,3.3,synthetic
38.39140342827173,3,6,0,0,1.4,synthetic
87.88549072938046,4,2,0,0,0.6,synthetic
97.72508550040041,6,4,0,0,2.9,synthetic
67.1686808687432,3,2,0,0,6.4,synthetic
88.42169501848022,3,4,0,0,3.9,synthetic
46.64576532538169,15,5,0,0,4.0,synthetic
37.31309629587515,12,0,0,0,4.7,synthetic
10.811877962263178,14,5,0,0,5.5,synthetic
62.329145612249,16,4,0,0,1.3,synthetic
87.56158511186813,10,4,1,0,3.1,synthetic
45.96738604778019,0,1,0,1,9.6,synthetic
87.03987268725271,17,6,0,0,2.1,synthetic
62.3510544279065,15,4,0,0,1.6,synthetic
21.030813551525863,11,5,1,0,3.7,synthetic
45.23786267488343,7,5,0,0,3.4,synthetic
13.529252748931412,0,5,0,0,4.0,synthetic
68.70060250213493,2,6,0,1,1.2,synthetic
10.76620780006025,20,2,0,1,8.8,synthetic
34.25662565096315,22,6,0,0,3.7,synthetic
52.73825692452232,1,2,0,0,0.7,synthetic
50.23020158209722,3,6,1,0,4.6,synthetic
87.43267988385787,3,5,0,0,0.1,synthetic
27.11404900709164,6,2,1,0,0.0,synthetic
38.06720197012487,19,3,0,0,0.0,synthetic
23.88380687882161,6,6,1,0,5.9,synthetic
73.65946587025283,22,4,0,0,7.3,synthetic
88.6235872779559,15,3,1,1,3.3,synthetic
10.548187796207337,13,4,0,0,5.2,synthetic
36.9153018472464,18,5,0,0,0.5,synthetic
15.818858351648045,3,3,0,1,8.6,synthetic
81.25409224366722,15,5,1,0,1.6,synthetic
22.587548449508954,20,1,0,0,0.1,synthetic
40.69457472084805,20,1,1,0,13.4,synthetic
61.6348728742525,10,6,0,0,3.2,synthetic
63.92348556135166,3,5,0,0,3.3,synthetic
49.38266221785419,2,6,0,0,2.4,synthetic
92.55537765244964,2,6,0,1,0.0,synthetic
15.622583083874993,19,3,0,0,1.2,synthetic
69.3547557099665,3,4,0,0,1.5,synthetic
87.20234527906574,9,6,0,0,0.1,synthetic
57.07740832742774,17,2,1,0,5.8,synthetic
26.823745640192328,10,2,0,1,33.1,synthetic
99.29897243252982,3,6,0,0,0.5,synthetic
36.824158816398274,17,5,0,0,0.0,synthetic
99.17249822129155,21,2,1,0,2.6,synthetic
39.70462144914428,22,3,1,0,4.9,synthetic
31.960015287988124,15,1,0,0,8.7,synthetic
64.02249904627398,15,4,0,0,0.0,synthetic
90.33970713980155,17,5,0,0,0.4,synthetic
95.1681662063142,15,1,1,0,0.0,synthetic
10.119884517514812,0,4,0,0,0.0,synthetic
50.221279797121646,8,3,0,0,2.0,synthetic
57.26953963047763,1,6,0,0,0.0,synthetic
34.15172335168788,6,0,0,0,2.2,synthetic
98.25715158422808,6,1,0,1,8.8,synthetic
52.054239811109625,16,2,0,0,0.1,synthetic
96.98762659206533,9,1,0,0,0.6,synthetic
61.825270010256034,12,1,0,0,3.0,synthetic
54.898551633166704,22,2,0,0,1.5,synthetic
58.98668872573213,2,2,0,1,22.3,synthetic
99.76794602993981,5,6,0,1,1.2,synthetic
45.3878240622371,7,4,0,0,1.2,synthetic
10.22729550871074,6,5,0,0,2.4,synthetic
82.0743445334699,16,6,0,0,0.7,synthetic
11.051588305679793,6,3,0,0,0.0,synthetic
33.30363866622069,5,1,0,0,2.4,synthetic
46.40724514762581,22,5,0,0,1.2,synthetic
48.04202544469656,1,2,0,0,1.6,synthetic
71.58321292459826,22,2,1,0,0.5,synthetic
76.62960047015859,19,0,1,0,8.9,synthetic
92.85229128816876,4,2,0,0,4.8,synthetic
96.94409038217373,10,4,0,0,8.3,synthetic
96.75888227652058,15,6,0,0,5.1,synthetic
14.097978761907353,5,0,0,0,8.4,synthetic
45.09274746357544,4,5,0,0,0.0,synthetic
48.250667837164656,16,4,0,0,0.3,synthetic
53.060103538721236,9,4,1,0,2.1,synthetic
65.79925778385359,21,0,0,0,4.2,synthetic
26.527635498293467,21,5,1,1,9.1,synthetic
23.795455163205492,15,2,0,0,2.6,synthetic
28.53788031760407,3,6,0,0,0.3,synthetic
62.27609498313839,1,2,0,0,0.6,synthetic
49.973004144800626,10,5,0,0,1.4,synthetic
18.45034938285426,15,5,0,0,0.0,synthetic
99.29541675348925,8,5,0,0,0.1,synthetic
46.742093667018196,2,0,0,0,0.0,synthetic
84.9422688984021,2,3,0,0,1.8,synthetic
99.37710832934309,17,4,1,0,0.7,synthetic
12.422177087849473,5,5,0,1,15.9,synthetic
53.70223181267662,16,4,1,1,7.8,synthetic
78.4317634708029,9,6,0,0,0.3,synthetic
62.06840708398515,5,3,0,0,0.0,synthetic
54.88078043674651,18,0,0,0,2.5,synthetic
30.543346127239587,16,1,0,0,0.5,synthetic
32.59411777601977,15,6,0,0,3.5,synthetic
94.10200199142669,10,4,0,0,11.3,synthetic
94.1946083448234,0,6,0,0,0.0,synthetic
45.125600081152854,17,4,0,0,3.2,synthetic
22.15770096278728,2,2,0,0,0.0,synthetic
69.80555959239021,4,0,0,0,2.6,synthetic
76.06516060689128,12,5,0,0,0.0,synthetic
88.76235454606795,19,5,0,0,1.5,synthetic
93.42554164396975,21,2,1,0,0.6,synthetic
87.26948350248908,17,4,0,1,17.1,synthetic
89.5680204021046,19,6,0,0,0.2,synthetic
69.74569005482779,10,6,1,0,1.7,synthetic
19.36497429141753,8,1,1,0,3.6,synthetic
92.45398107316075,14,4,0,0,1.0,synthetic
47.15320067318449,2,6,0,0,3.5,synthetic
96.56703410520154,7,5,0,0,1.5,synthetic
80.45483309227534,14,0,1,0,4.1,synthetic
78.03726700675753,9,5,0,1,1.4,synthetic
83.27664507428648,12,1,0,0,1.3,synthetic
43.0982830236296,19,2,0,0,0.0,synthetic
61.44880679512264,8,3,0,0,1.8,synthetic
90.22939159521921,6,6,1,0,3.0,synthetic
82.69423471535085,0,3,0,0,8.5,synthetic
36.4488118188358,4,4,0,0,4.0,synthetic
32.05439332689173,3,1,0,0,2.9,synthetic
54.14829434024215,23,0,0,0,1.4,synthetic
62.39642631266047,22,0,0,1,7.6,synthetic
82.62294429150273,7,2,0,0,2.2,synthetic
35.1621205714357,21,4,0,0,9.4,synthetic
45.365969037821024,5,2,0,1,4.0,synthetic
83.4581223593453,11,5,0,0,4.3,synthetic
15.293613902901008,8,6,0,0,1.9,synthetic
22.190639100023436,23,2,0,0,2.0,synthetic
98.35762785461715,23,2,0,0,0.2,synthetic
56.897868195565295,10,6,0,0,2.7,synthetic
33.404451603703066,15,5,0,0,21.4,synthetic
57.34562813426291,2,5,0,0,13.1,synthetic
37.07943408715943,6,0,0,0,1.6,synthetic
14.727359828377987,22,6,0,0,0.0,synthetic
92.02986892955886,9,5,0,0,2.8,synthetic
42.15233347137875,23,2,0,0,3.1,synthetic
80.27069535223917,7,2,0,0,5.8,synthetic
52.3350983062786,13,2,0,0,1.1,synthetic
15.295157205170588,14,1,0,0,1.1,synthetic
77.58648272595022,14,4,0,0,7.4,synthetic
24.425163049313795,2,6,0,0,2.1,synthetic
49.38077409607478,10,4,0,0,4.0,synthetic
17.32162866641103,22,4,1,0,0.3,synthetic
11.48510262670601,12,6,0,0,4.5,synthetic
82.62163765951456,11,6,0,0,4.6,synthetic
89.43760899548784,10,5,0,0,0.0,synthetic
80.88176136131973,9,2,0,0,6.6,synthetic
73.24279414266508,6,0,0,0,6.8,synthetic
72.44185917358593,13,3,1,0,3.2,synthetic
36.340287124208274,7,2,0,0,6.2,synthetic
21.26884430547551,10,3,0,0,1.2,synthetic
34.79996655020183,10,4,0,0,1.3,synthetic
87.45541739024182,12,4,1,0,0.6,synthetic
72.88511481059972,12,3,0,0,2.4,synthetic
77.0586522155992,7,0,0,0,0.9,synthetic
49.177856273928676,1,2,0,0,2.2,synthetic
61.610788817871324,22,6,0,0,1.9,synthetic
19.392222423813195,16,3,0,0,5.4,synthetic
63.957258623920666,3,4,0,0,0.8,synthetic
72.88841391718398,11,0,0,0,0.3,synthetic
79.41543390446554,17,1,1,0,3.6,synthetic
28.536348904918686,0,6,0,0,0.4,synthetic
60.03463089934965,17,0,0,0,2.4,synthetic
13.48225408957397,6,2,1,0,2.2,synthetic
58.436894514478745,6,3,0,0,4.7,synthetic
79.95365513790126,13,0,0,0,0.9,synthetic
41.70415000341586,7,1,0,0,6.4,synthetic
86.10466532555779,13,6,0,0,1.1,synthetic
49.31444495055273,11,3,0,0,0.8,synthetic
43.08004856716425,19,6,0,0,2.2,synthetic
67.27037847181253,5,5,1,0,2.5,synthetic
80.58267600645844,3,1,1,0,6.0,synthetic
19.790966362616757,18,1,0,0,3.9,synthetic
80.59210924936623,19,1,0,0,0.2,synthetic
45.273644021811386,10,1,1,0,1.7,synthetic
65.74471505645141,12,6,0,0,1.8,synthetic
42.557119946333145,12,3,0,0,3.0,synthetic
83.45346300693339,21,5,0,0,1.2,synthetic
58.662696150587834,8,3,0,1,2.1,synthetic
38.16037707757728,3,0,0,0,1.5,synthetic
77.79864846529503,9,1,0,0,1.0,synthetic
20.40388427493836,10,3,0,0,4.6,synthetic
37.99177287647905,4,6,0,0,2.6,synthetic
75.24972738697723,17,6,0,0,6.1,synthetic
70.9163094915418,13,1,1,0,0.9,synthetic
75.83114522404341,18,3,0,0,18.8,synthetic
55.94829629583231,4,0,0,0,5.4,synthetic
27.119616884896814,2,0,0,0,2.5,synthetic
47.661382763306264,8,2,0,0,4.2,synthetic
99.92296342683011,2,3,0,0,1.9,synthetic
78.60364433037398,12,2,0,0,0.3,synthetic
83.77836219236848,5,0,1,0,3.2,synthetic
93.47670002442868,21,6,1,0,0.9,synthetic
86.53369008757556,3,4,1,0,5.1,synthetic
47.74355495837282,10,6,1,0,10.5,synthetic
78.56375538108327,17,3,1,0,3.1,synthetic
87.06800341090285,1,0,0,0,3.8,synthetic
43.792229844632544,3,0,0,0,4.8,synthetic
14.635566249692774,23,5,1,1,18.9,synthetic
19.375956931180422,20,4,0,0,0.1,synthetic
94.54413935222193,14,6,0,0,1.8,synthetic
73.99701336846928,13,6,0,1,4.1,synthetic
19.63400701018398,5,3,0,0,3.1,synthetic
98.57322814355378,17,1,0,0,9.1,synthetic
37.36262281347731,19,3,0,0,0.0,synthetic
46.062778395252934,20,1,0,0,3.9,synthetic
80.32949456379501,23,2,1,0,4.0,synthetic
56.61232676008789,17,0,1,0,5.5,synthetic
11.313094605432696,15,1,1,0,0.1,synthetic
63.1904035598864,8,6,1,0,0.0,synthetic
68.7645645851131,18,1,0,0,4.0,synthetic
78.18415317952041,2,5,1,0,6.9,synthetic
18.63307844303585,13,3,0,0,0.9,synthetic
48.238651840541266,17,6,0,1,9.4,synthetic
47.112733228663146,7,2,1,0,1.0,synthetic
82.2836353277347,10,0,0,0,0.8,synthetic
90.58237135632837,14,2,0,0,2.3,synthetic
56.19777270207708,22,5,0,0,2.1,synthetic
