distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,11,1,0,0,30.0,real,2026-03-10T12:33:07.323786
50.0,11,1,0,0,32.0,real,2026-03-10T12:33:07.341670
50.0,11,1,0,0,17.0,real,2026-03-10T12:33:07.352613
50.0,12,1,0,0,110.0,real,2026-03-10T12:33:43.627851
50.0,11,1,0,1,56.0,real,2026-03-10T12:33:43.642201
50.0,11,1,0,0,53.0,real,2026-03-10T12:33:43.653789
50.0,11,1,0,1,34.0,real,2026-03-10T12:33:53.899905
50.0,12,1,0,1,46.0,real,2026-03-10T12:33:53.933463
50.0,12,1,0,0,47.0,real,2026-03-10T12:33:53.943833
50.0,11,1,0,0,0.0,real,2026-03-10T12:34:02.619133
50.0,11,1,0,0,0.0,real,2026-03-10T12:34:02.651936
50.0,11,1,0,1,1.0,real,2026-03-10T12:34:02.663690
50.0,11,1,0,0,36.0,real,2026-03-10T12:34:13.386590
50.0,11,1,0,0,0.0,real,2026-03-10T12:34:13.413632
50.0,11,1,0,0,0.0,real,2026-03-10T12:34:13.423584
50.0,11,1,0,0,7.0,real,2026-03-10T12:34:23.313111
50.0,11,1,0,0,3.0,real,2026-03-10T12:34:23.342844
50.0,11,1,0,0,2.0,real,2026-03-10T12:34:23.351269
49.32362194957802,12,2,1,1,25.7,synthetic,
22.235527693264153,0,0,1,0,6.6,synthetic,
92.36227510794832,0,2,1,0,1.7,synthetic,
93.1263413818869,13,1,0,0,1.4,synthetic,
95.04573979775084,9,1,1,0,9.2,synthetic,
11.379639179417726,3,2,0,0,7.1,synthetic,
92.31565535968635,8,1,0,0,2.6,synthetic,
35.32702164591111,21,4,0,0,2.3,synthetic,
54.179901147191345,11,2,1,0,1.6,synthetic,
41.409065439604646,12,3,0,0,0.1,synthetic,
72.66007674607378,22,3,0,0,0.5,synthetic,
80.26019817896112,5,6,0,0,2.1,synthetic,
19.327722149396553,9,4,0,0,1.8,synthetic,
60.31484392995777,8,2,0,1,22.5,synthetic,
19.027299566432635,6,6,1,0,2.6,synthetic,
29.051777844312756,3,6,1,0,2.9,synthetic,
21.249321463683057,20,1,1,0,6.8,synthetic,
29.43374514136792,13,3,1,0,0.9,synthetic,
35.253384280209076,15,3,0,1,6.1,synthetic,
47.819432748275055,22,0,0,0,0.0,synthetic,
81.76921416852399,15,0,0,1,4.1,synthetic,
16.533273329028095,10,5,0,0,0.7,synthetic,
12.314948785989746,15,5,0,1,1.1,synthetic,
51.22517212970244,15,6,0,1,1.4,synthetic,
50.12737020144904,6,5,0,0,3.2,synthetic,
61.06176239397232,2,3,1,0,6.2,synthetic,
31.93394692633218,9,1,0,0,1.9,synthetic,
74.05456901570129,23,5,1,0,3.3,synthetic,
51.88726822859587,0,4,0,0,8.3,synthetic,
23.419522474575924,20,0,0,0,3.2,synthetic,
22.28389089014231,1,4,0,0,0.1,synthetic,
89.83652759595027,14,3,0,0,0.6,synthetic,
