distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,15,0,0,0,34.0,real,2026-03-16T15:59:23.974084
50.0,15,0,0,0,30.0,real,2026-03-16T15:59:24.002309
50.0,15,0,0,0,15.0,real,2026-03-16T15:59:24.009315
50.0,20,0,0,0,515.0,real,2026-03-16T15:59:44.683011
50.0,20,0,0,0,516.0,real,2026-03-16T15:59:44.715027
50.0,15,0,0,0,41.0,real,2026-03-16T15:59:44.725523
50.0,15,0,0,1,22.0,real,2026-03-16T15:59:54.426412
50.0,15,0,0,0,5.0,real,2026-03-16T15:59:54.455758
50.0,14,0,0,0,4.0,real,2026-03-16T15:59:54.464300
50.0,15,0,0,0,11.0,real,2026-03-16T16:00:05.097973
50.0,15,0,0,0,4.0,real,2026-03-16T16:00:05.111388
50.0,0,0,0,0,0.0,real,2026-03-16T16:00:05.119481
86.6571337622042,17,5,1,0,0.7,synthetic,
83.57424349652864,1,2,0,0,0.6,synthetic,
24.367709460363614,19,0,1,0,2.9,synthetic,
75.45966838515982,10,2,0,0,5.4,synthetic,
89.35526188689107,11,0,0,1,1.7,synthetic,
85.04526399822724,21,3,0,0,0.5,synthetic,
30.724869599599167,0,5,0,0,1.5,synthetic,
30.34089730581517,0,3,1,0,7.8,synthetic,
55.30704001545096,13,0,0,1,2.1,synthetic,
92.14521608578366,23,0,0,0,5.1,synthetic,
89.21914761658446,22,0,0,0,4.0,synthetic,
15.595275287543414,1,1,0,0,2.9,synthetic,
68.33418323849031,15,0,0,0,4.1,synthetic,
18.3319066250373,10,4,0,0,5.6,synthetic,
56.1184378474227,17,5,0,1,6.1,synthetic,
15.539295862120929,5,6,0,0,1.4,synthetic,
61.89679489726067,7,5,0,1,10.5,synthetic,
52.80341425468916,17,0,0,0,2.9,synthetic,
28.033744068428884,16,0,0,0,2.5,synthetic,
90.37985284394276,15,0,0,0,4.0,synthetic,
41.547192435076724,16,2,0,0,1.5,synthetic,
64.71577574937393,15,1,0,0,0.4,synthetic,
96.21579417418508,0,2,0,0,3.8,synthetic,
