distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,11,1,0,0,30.0,real,2026-03-10T12:29:21.877694
50.0,11,1,0,0,30.0,real,2026-03-10T12:29:21.912357
50.0,11,1,0,0,15.0,real,2026-03-10T12:29:21.921412
50.0,11,1,0,0,26.0,real,2026-03-10T12:29:31.756857
50.0,11,1,0,0,20.0,real,2026-03-10T12:29:31.789245
50.0,11,1,0,0,24.0,real,2026-03-10T12:29:31.800548
50.0,11,1,0,0,51.0,real,2026-03-10T12:29:41.095605
50.0,11,1,0,1,52.0,real,2026-03-10T12:29:41.127700
50.0,11,1,0,1,56.0,real,2026-03-10T12:29:41.136552
50.0,11,1,0,1,55.0,real,2026-03-10T12:29:51.336768
50.0,11,1,0,0,54.0,real,2026-03-10T12:29:51.347590
50.0,11,1,0,0,48.0,real,2026-03-10T12:29:51.356409
50.0,11,1,0,0,45.0,real,2026-03-10T12:30:02.274573
50.0,11,1,0,1,40.0,real,2026-03-10T12:30:02.304998
50.0,11,1,0,1,34.0,real,2026-03-10T12:30:02.312470
50.0,11,1,0,0,8.0,real,2026-03-10T12:30:11.209540
50.0,11,1,0,0,0.0,real,2026-03-10T12:30:11.244447
50.0,11,1,0,0,0.0,real,2026-03-10T12:30:11.253190
32.22889819114549,12,4,1,1,1.9,synthetic,
87.97765944637686,2,3,0,1,1.7,synthetic,
29.30686626497276,2,0,0,0,2.6,synthetic,
14.990019599069514,18,0,0,1,7.1,synthetic,
28.441276327230586,17,6,0,0,0.3,synthetic,
93.51849607366644,11,3,0,0,3.0,synthetic,
81.51045282909985,16,6,1,0,0.5,synthetic,
95.69385438217954,22,2,0,0,1.3,synthetic,
22.34033968509481,19,0,0,0,2.2,synthetic,
76.63489873683652,10,3,1,0,1.3,synthetic,
85.71907421082571,4,5,0,0,3.7,synthetic,
47.245800584527174,12,5,0,0,2.5,synthetic,
97.00232077416668,4,1,0,0,1.0,synthetic,
48.79569300045462,17,1,1,1,0.6,synthetic,
53.45221268685001,4,5,0,0,3.5,synthetic,
80.52563015324469,9,4,1,1,0.3,synthetic,
22.222399698956067,9,6,0,0,0.6,synthetic,
18.573607029507137,13,4,0,1,5.4,synthetic,
55.40379356890062,6,0,0,0,5.2,synthetic,
47.74684489838984,11,5,1,0,7.3,synthetic,
73.37625862261248,8,5,0,0,5.1,synthetic,
44.56728053380918,1,4,0,0,1.3,synthetic,
37.80853278839956,19,3,0,0,0.0,synthetic,
99.9695723627475,12,0,0,0,4.7,synthetic,
19.51193459390101,18,6,0,0,1.7,synthetic,
64.9712238602469,20,6,0,0,2.3,synthetic,
80.77195748733088,8,3,1,1,6.4,synthetic,
11.932633328273551,16,1,0,0,2.6,synthetic,
91.81799138281227,9,6,1,0,8.5,synthetic,
87.26272000002938,22,6,0,1,0.3,synthetic,
96.39691836145211,5,3,0,0,4.0,synthetic,
76.94164556299849,22,0,0,0,4.2,synthetic,
