distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,12,1,0,1,54.0,real,2026-03-10T13:01:48.490511
50.0,12,1,0,0,30.0,real,2026-03-10T13:01:48.524701
50.0,12,1,0,0,52.0,real,2026-03-10T13:01:48.533859
50.0,12,1,0,0,52.0,real,2026-03-10T13:01:56.941748
50.0,12,1,0,1,44.0,real,2026-03-10T13:01:56.950149
50.0,12,1,0,0,16.0,real,2026-03-10T13:01:56.958072
50.0,12,1,0,0,54.0,real,2026-03-10T13:02:07.158867
50.0,12,1,0,0,42.0,real,2026-03-10T13:02:07.189149
50.0,12,1,0,1,47.0,real,2026-03-10T13:02:07.197275
50.0,12,1,0,1,51.0,real,2026-03-10T13:02:16.845128
50.0,12,1,0,0,52.0,real,2026-03-10T13:02:16.877698
50.0,12,1,0,0,28.0,real,2026-03-10T13:02:16.887205
50.0,12,1,0,0,7.0,real,2026-03-10T13:02:47.975835
50.0,12,1,0,0,3.0,real,2026-03-10T13:02:48.009097
46.999356223604266,23,3,0,0,0.9,synthetic,
95.7274704142362,11,1,0,0,3.3,synthetic,
49.64133143997162,17,1,0,0,0.2,synthetic,
84.24558115774276,2,1,0,1,8.6,synthetic,
34.26108216810626,12,1,0,1,1.9,synthetic,
99.21386973163719,12,6,1,1,4.4,synthetic,
93.86959648389607,3,2,0,0,2.1,synthetic,
40.13638334922976,16,2,0,0,8.4,synthetic,
12.403814280168458,12,6,0,0,3.3,synthetic,
42.036115000900594,10,2,1,1,3.4,synthetic,
22.30756023800093,21,2,0,0,0.9,synthetic,
59.598177946642636,21,3,1,0,1.2,synthetic,
35.40476805220762,9,1,1,0,10.8,synthetic,
68.75231756021896,11,3,0,1,8.3,synthetic,
32.7813204141281,15,1,0,0,3.0,synthetic,
47.016779875332396,17,1,0,0,1.0,synthetic,
26.30913716862219,12,1,0,0,1.2,synthetic,
73.94206998980746,22,3,0,1,16.1,synthetic,
83.55299105575948,11,3,0,0,6.5,synthetic,
17.533914437063892,1,0,0,0,0.5,synthetic,
92.54948303292626,3,5,0,0,7.6,synthetic,
99.10351022720131,5,3,1,0,2.0,synthetic,
78.95007712460975,21,3,0,0,1.6,synthetic,
52.340244782341834,12,4,0,1,24.6,synthetic,
53.72130440656237,19,3,0,0,11.7,synthetic,
57.11915556573198,6,2,1,0,5.2,synthetic,
82.60927702498428,17,3,0,0,0.4,synthetic,
71.04539135385849,23,5,1,0,2.9,synthetic,
83.95654137802867,18,0,1,0,0.1,synthetic,
26.029307879813658,3,5,0,1,0.8,synthetic,
86.64660017333338,22,2,0,0,3.5,synthetic,
33.01702209571016,10,4,0,0,2.3,synthetic,
58.69001527167634,14,2,0,0,1.4,synthetic,
76.09615699066819,2,5,0,0,0.8,synthetic,
47.09440132653381,19,1,0,1,0.6,synthetic,
42.268544457087486,20,2,0,0,1.9,synthetic,
