distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,12,1,0,0,48.0,real,2026-03-10T13:04:55.860174
50.0,12,1,0,0,25.0,real,2026-03-10T13:04:55.894023
50.0,12,1,0,0,25.0,real,2026-03-10T13:04:55.904642
50.0,12,1,0,1,54.0,real,2026-03-10T13:05:06.311153
50.0,12,1,0,0,30.0,real,2026-03-10T13:05:06.343002
50.0,12,1,0,0,53.0,real,2026-03-10T13:05:06.352366
50.0,12,1,0,0,53.0,real,2026-03-10T13:05:15.848377
50.0,12,1,0,1,44.0,real,2026-03-10T13:05:15.885398
50.0,12,1,0,0,19.0,real,2026-03-10T13:05:15.896426
50.0,12,1,0,0,31.0,real,2026-03-10T13:05:46.449501
50.0,12,1,0,0,0.0,real,2026-03-10T13:05:46.477823
50.0,12,1,0,0,0.0,real,2026-03-10T13:05:46.486585
50.0,12,1,0,0,9.0,real,2026-03-10T13:05:58.092763
50.0,12,1,0,0,0.0,real,2026-03-10T13:05:58.125554
50.0,12,1,0,0,0.0,real,2026-03-10T13:05:58.133587
50.0,12,1,0,0,5.0,real,2026-03-10T13:06:07.568589
50.0,12,1,0,0,1.0,real,2026-03-10T13:06:07.600823
38.851789099514605,16,4,1,1,1.4,synthetic,
69.20426796171418,1,2,0,0,0.7,synthetic,
80.81641884106226,20,3,1,0,2.5,synthetic,
77.68977534547416,3,4,0,1,1.8,synthetic,
29.934070154948717,16,3,0,0,2.9,synthetic,
18.569334607839686,15,2,0,0,1.0,synthetic,
33.90446853163587,16,0,0,1,9.6,synthetic,
98.42992027134085,0,6,0,1,1.0,synthetic,
84.98954029980621,6,3,0,0,3.8,synthetic,
66.51133725318834,8,4,0,0,0.1,synthetic,
49.99342077206066,15,3,0,0,3.1,synthetic,
89.12094928159593,19,6,0,0,0.3,synthetic,
33.68294324290626,11,5,0,0,4.8,synthetic,
17.559655456447558,6,1,0,0,0.2,synthetic,
83.42168494237606,20,1,0,0,14.2,synthetic,
26.942651932624486,23,3,0,0,1.1,synthetic,
57.56105491117358,7,5,0,0,1.3,synthetic,
88.48220895152721,9,2,0,0,0.6,synthetic,
43.81707425000678,8,3,0,0,3.2,synthetic,
35.866547337857625,22,2,1,0,0.6,synthetic,
85.2371045861477,16,1,0,1,9.6,synthetic,
14.716048985926516,4,6,1,1,6.5,synthetic,
11.408096081167894,9,1,0,0,3.8,synthetic,
64.73074169421596,4,3,0,0,2.2,synthetic,
58.4686554185252,14,0,0,0,1.3,synthetic,
30.789261748613367,19,0,0,0,4.2,synthetic,
57.263353978829954,15,2,1,1,12.6,synthetic,
97.54151508854154,19,6,1,0,4.7,synthetic,
18.356191917152625,18,6,0,0,2.7,synthetic,
75.8000322131282,19,5,0,1,3.0,synthetic,
16.413532636169435,17,3,0,0,2.7,synthetic,
72.4133533005481,7,2,0,0,4.5,synthetic,
25.338472931552364,14,4,1,0,0.8,synthetic,
