distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,12,1,0,0,48.0,real,2026-03-10T13:03:26.810442
50.0,12,1,0,0,25.0,real,2026-03-10T13:03:26.845786
50.0,12,1,0,0,24.0,real,2026-03-10T13:03:26.856511
50.0,12,1,0,0,53.0,real,2026-03-10T13:03:47.312725
50.0,12,1,0,1,44.0,real,2026-03-10T13:03:47.343732
50.0,12,1,0,0,16.0,real,2026-03-10T13:03:47.352321
50.0,12,1,0,0,54.0,real,2026-03-10T13:03:57.829330
50.0,12,1,0,0,42.0,real,2026-03-10T13:03:57.844277
50.0,12,1,0,1,47.0,real,2026-03-10T13:03:57.859683
50.0,12,1,0,1,51.0,real,2026-03-10T13:04:07.633443
50.0,12,1,0,0,53.0,real,2026-03-10T13:04:07.667720
50.0,12,1,0,0,29.0,real,2026-03-10T13:04:07.677415
50.0,12,1,0,0,31.0,real,2026-03-10T13:04:16.741923
50.0,12,1,0,0,0.0,real,2026-03-10T13:04:16.772424
50.0,12,1,0,0,0.0,real,2026-03-10T13:04:16.781337
50.0,12,1,0,0,7.0,real,2026-03-10T13:04:27.498432
50.0,12,1,0,0,0.0,real,2026-03-10T13:04:27.528596
50.0,12,1,0,0,0.0,real,2026-03-10T13:04:27.537993
50.0,12,1,0,0,3.0,real,2026-03-10T13:04:37.391448
50.0,12,1,0,0,4.0,real,2026-03-10T13:04:37.423286
16.349439917950694,17,6,0,0,1.6,synthetic,
38.04029922876326,6,0,1,1,2.4,synthetic,
44.403299288639865,3,2,0,0,3.0,synthetic,
90.92983118367576,16,5,1,0,1.7,synthetic,
25.622398377563762,13,4,0,0,2.9,synthetic,
86.95150982474657,14,3,1,0,14.1,synthetic,
13.631020897224957,3,5,1,0,7.3,synthetic,
92.8083735771775,4,2,0,0,9.3,synthetic,
77.07021241391654,10,4,0,1,4.8,synthetic,
58.81753495697916,7,3,0,1,1.4,synthetic,
78.50118169462273,7,4,1,0,2.5,synthetic,
46.2748106653029,12,5,0,0,2.1,synthetic,
86.65393520967866,10,4,0,0,2.0,synthetic,
58.60721349929451,19,4,0,0,0.5,synthetic,
62.0752091066727,7,5,0,0,2.4,synthetic,
87.1897124898289,20,0,0,0,1.8,synthetic,
94.8778710730706,11,6,0,1,71.9,synthetic,
79.08610004236628,20,3,0,0,2.8,synthetic,
25.28729172366731,10,0,0,0,0.1,synthetic,
25.408781671630646,18,2,0,0,1.0,synthetic,
27.024499714852645,23,0,0,0,1.6,synthetic,
50.74299380420696,5,2,0,0,2.4,synthetic,
41.19402958254725,8,3,0,1,2.4,synthetic,
81.0919909015431,5,0,0,0,8.0,synthetic,
58.250090573950075,17,3,1,0,1.5,synthetic,
49.75111195664752,18,1,0,0,1.6,synthetic,
57.268849704671446,17,4,0,0,6.2,synthetic,
22.459527839834028,9,4,1,0,0.6,synthetic,
85.06105219030167,6,2,1,0,4.7,synthetic,
78.63910881532863,22,1,0,0,1.6,synthetic,
75.62987277854197,14,6,1,1,18.4,synthetic,
