distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
40.70579040399722,8,5,0,0,2.8,synthetic
22.95279027372124,10,2,0,0,10.6,synthetic
33.328725708360075,5,0,0,0,1.9,synthetic
53.31230188203461,12,3,0,0,0.0,synthetic
85.36364881319719,19,0,0,0,1.0,synthetic
58.692529006170126,17,5,0,0,2.6,synthetic
78.65707038812279,4,5,0,0,5.5,synthetic
32.93172219529821,5,2,0,1,0.0,synthetic
66.5112309886195,19,5,0,0,8.4,synthetic
34.98190260112794,18,6,0,0,1.0,synthetic
29.811277066592748,14,1,0,0,0.1,synthetic
75.08830813765412,14,1,0,0,2.4,synthetic
64.40268090423623,12,3,0,0,1.7,synthetic
22.497826408254674,0,6,0,0,1.9,synthetic
34.06541620746057,15,2,0,0,0.1,synthetic
53.48546731363904,8,2,0,0,0.0,synthetic
57.573985408840386,8,3,1,0,6.3,synthetic
13.132380214460001,21,4,0,0,2.1,synthetic
34.019405620058436,12,2,0,0,3.1,synthetic
54.88227576639008,9,4,0,0,0.3,synthetic
44.11166031102382,13,1,1,0,4.9,synthetic
20.761752240109445,20,1,0,0,1.3,synthetic
61.96481101771534,1,3,1,0,4.3,synthetic
75.55794303587878,0,5,0,0,7.3,synthetic
42.87352214993301,1,2,0,1,2.5,synthetic
42.191005962395145,7,5,0,0,0.7,synthetic
88.69742999278489,8,2,0,0,2.6,synthetic
83.0164563031264,4,5,0,0,1.1,synthetic
17.616422581874758,13,3,1,0,0.4,synthetic
35.0330246987254,16,2,0,0,8.4,synthetic
78.92861490005262,17,1,0,0,1.8,synthetic
45.054383658465596,16,3,0,0,4.8,synthetic
12.060768868962015,7,0,0,0,7.8,synthetic
38.50152461262846,17,1,0,0,4.6,synthetic
14.935004359910488,3,4,0,1,19.9,synthetic
42.86059021103863,8,4,0,1,3.5,synthetic
67.44107613263478,3,0,0,0,1.9,synthetic
42.36341961534841,12,5,0,0,2.5,synthetic
67.31752354674765,3,1,0,0,3.8,synthetic
58.20336959667131,2,6,0,0,0.0,synthetic
43.62292452307953,3,5,0,0,8.0,synthetic
36.019349834138595,11,4,0,0,0.0,synthetic
46.59162276475765,22,2,0,0,4.0,synthetic
83.86007482031289,10,5,0,0,2.4,synthetic
37.90731291183593,15,6,0,0,1.8,synthetic
82.37675418362335,7,0,0,0,1.0,synthetic
85.16775047124867,14,5,0,0,8.5,synthetic
70.62409650117647,19,5,0,0,2.2,synthetic
93.96839635787056,17,0,0,0,1.1,synthetic
81.92347954912296,14,1,0,0,0.6,synthetic
25.090231676321004,18,4,0,0,2.0,synthetic
26.098094042317967,7,1,0,0,1.1,synthetic
15.877075372121157,23,1,1,0,4.9,synthetic
84.34218564154347,23,6,0,0,0.7,synthetic
35.16869052248853,21,1,0,0,5.8,synthetic
29.370782511192232,11,4,0,0,1.8,synthetic
75.98890676873754,23,4,0,0,0.5,synthetic
31.395108267834214,11,4,0,1,3.6,synthetic
37.51157883911388,16,0,0,0,3.4,synthetic
72.58785957232115,5,5,1,0,0.7,synthetic
83.00082570864788,13,5,0,0,5.5,synthetic
65.89143830264138,15,2,0,0,3.0,synthetic
53.21057351553795,12,3,0,0,9.5,synthetic
50.57553214357957,9,6,0,0,1.3,synthetic
