distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
11.735841237786227,17,0,0,0,0.4,synthetic
22.529389378664405,14,5,0,0,0.6,synthetic
57.317538663612396,6,4,0,1,5.5,synthetic
17.523678748250408,8,6,0,0,4.2,synthetic
38.44968213017994,13,2,1,1,4.0,synthetic
75.44525170244754,21,3,1,0,7.4,synthetic
88.91058912189162,15,5,1,1,6.1,synthetic
32.2177913572926,14,3,1,0,11.7,synthetic
55.36389524059035,16,0,0,0,2.6,synthetic
49.24405511561332,7,5,1,0,7.3,synthetic
42.13275689517726,2,0,1,0,5.2,synthetic
48.19658089556254,1,0,1,1,13.1,synthetic
72.47234668304512,16,5,0,0,11.9,synthetic
42.50060537068585,9,2,0,0,0.2,synthetic
90.4725985577825,10,3,0,0,1.8,synthetic
70.81031363000044,14,5,1,1,2.9,synthetic
20.459891600940562,22,4,0,1,34.3,synthetic
57.09333901892479,5,4,0,0,0.8,synthetic
93.29288405093385,7,4,0,0,0.7,synthetic
64.01373979492784,3,1,0,0,0.1,synthetic
89.24964642392388,4,6,1,1,20.7,synthetic
32.76154135854674,11,4,0,0,4.6,synthetic
51.86255743071586,4,1,0,0,7.5,synthetic
92.78069001363949,11,3,0,1,21.3,synthetic
38.78242878869223,18,4,0,0,3.4,synthetic
14.99276021429968,2,4,0,0,6.6,synthetic
24.312029909061273,23,1,1,1,3.5,synthetic
49.90058692666556,20,6,0,0,3.2,synthetic
87.89163759222237,13,4,0,1,5.8,synthetic
70.22487609586375,5,5,1,0,10.4,synthetic
13.780421941262674,12,1,0,0,3.3,synthetic
74.45651443979055,5,4,0,0,5.6,synthetic
49.710611999489544,2,1,0,0,2.0,synthetic
39.16677697000915,14,0,0,0,6.2,synthetic
58.82513434227105,1,4,0,0,4.4,synthetic
52.50847732598022,15,1,0,0,8.6,synthetic
95.0191881728035,1,1,0,1,1.3,synthetic
73.56238151195305,20,0,0,0,3.5,synthetic
66.16754038730889,18,5,0,0,1.5,synthetic
29.87590957731082,22,2,0,1,1.2,synthetic
37.3532952796544,1,3,0,1,7.6,synthetic
90.22908090463,21,0,0,1,4.2,synthetic
18.469825729346375,11,0,1,0,3.8,synthetic
56.64453230975298,22,4,0,0,0.1,synthetic
17.227910515102167,10,0,1,1,7.6,synthetic
30.231235450643567,8,0,0,0,1.4,synthetic
52.1272500099297,0,6,1,0,1.2,synthetic
82.6154569138175,11,1,1,0,4.8,synthetic
75.69760991346624,20,6,1,0,4.8,synthetic
12.933228291469689,1,5,1,0,2.8,synthetic
37.25734437827895,3,1,0,1,9.4,synthetic
13.83995787933733,7,2,1,1,3.2,synthetic
20.499234753587565,22,3,0,0,10.1,synthetic
73.73668723320819,3,0,0,1,3.3,synthetic
54.75967893296986,0,0,0,1,4.5,synthetic
89.72242329052884,11,2,0,0,1.4,synthetic
30.99700757131384,21,5,1,1,15.1,synthetic
15.449216423225696,8,3,0,0,11.9,synthetic
68.73224938935405,19,5,0,0,0.5,synthetic
63.38369725655303,0,3,1,0,3.0,synthetic
75.45517620002302,22,1,0,0,0.2,synthetic
71.63343226509126,10,6,0,0,1.1,synthetic
65.19926617479388,23,0,1,1,8.7,synthetic
65.39325369464345,22,0,1,0,0.4,synthetic
61.60125564806921,9,1,0,0,0.2,synthetic
68.00912616169438,12,5,0,0,4.2,synthetic
43.80179499165544,23,5,0,0,0.7,synthetic
35.233021398266516,19,4,0,0,0.8,synthetic
98.36328898194847,3,0,1,0,4.7,synthetic
84.67990240199317,8,3,0,0,2.8,synthetic
71.7137382188709,18,2,0,0,3.0,synthetic
75.84743190741425,20,0,1,0,1.5,synthetic
72.25052841805457,15,6,0,0,1.8,synthetic
60.949971567340874,13,2,0,0,1.2,synthetic
88.46005703884836,17,6,0,0,1.7,synthetic
33.62846972057553,3,1,1,0,0.6,synthetic
27.759515432991524,18,6,0,0,0.8,synthetic
94.20351683969834,10,1,0,0,3.8,synthetic
21.088474659849552,11,1,1,0,3.2,synthetic
78.51638948752705,5,0,1,1,8.6,synthetic
88.51022839640008,5,5,0,0,3.1,synthetic
45.56208964468944,13,1,0,0,1.0,synthetic
58.33751333737686,6,0,0,0,2.3,synthetic
24.22949432890669,5,1,0,0,2.5,synthetic
29.35842567268717,16,3,0,0,0.1,synthetic
51.76195812751355,21,4,0,1,1.0,synthetic
45.660029447743305,19,5,0,0,2.6,synthetic
79.9876633999619,23,1,1,1,4.6,synthetic
58.80528289309574,5,6,1,0,7.8,synthetic
18.19395197233509,22,4,0,0,2.2,synthetic
17.60883539240786,16,4,0,0,0.7,synthetic
80.70310669259135,12,1,0,0,2.5,synthetic
76.43432709841953,3,2,1,0,0.4,synthetic
64.1739833564697,14,2,0,0,3.6,synthetic
58.47860366569415,4,5,0,0,3.0,synthetic
70.85191059975358,4,1,0,0,2.9,synthetic
42.74029900782163,0,1,0,0,2.2,synthetic
49.974040857606774,1,6,0,0,5.0,synthetic
75.57983381485137,19,5,0,0,2.5,synthetic
83.8962867591468,9,5,1,0,3.7,synthetic
