distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
70.40026657976203,6,2,0,0,1.2,synthetic
67.39938561680052,6,5,1,1,11.0,synthetic
79.990214030124,10,3,1,0,2.3,synthetic
85.09903729734653,11,6,0,0,4.1,synthetic
57.542342907436925,8,0,0,0,9.1,synthetic
68.32003313265254,10,0,1,0,6.7,synthetic
82.37912207648417,22,0,1,0,3.4,synthetic
69.93096614908345,9,5,1,0,5.8,synthetic
47.31163816076215,8,0,0,1,2.2,synthetic
23.73967209380244,12,4,1,0,0.4,synthetic
84.58010253191445,10,2,0,0,0.6,synthetic
60.838790928481544,8,6,0,1,0.8,synthetic
17.00327416326136,0,5,0,0,5.4,synthetic
28.971876084975438,18,0,0,0,0.9,synthetic
87.61998122794796,7,0,1,0,0.8,synthetic
87.38877348158353,22,4,0,0,6.5,synthetic
56.129056298941045,18,6,0,0,1.3,synthetic
86.38252782249415,0,6,1,0,1.1,synthetic
33.79282508489811,17,2,0,1,8.2,synthetic
92.71817015270473,14,0,1,1,10.5,synthetic
48.75246025845318,15,4,0,0,0.4,synthetic
75.24487382997062,16,3,1,0,3.9,synthetic
77.73011820706773,4,0,0,0,0.7,synthetic
12.791102160879495,3,4,0,0,1.3,synthetic
74.7215304126196,7,5,0,0,1.4,synthetic
51.572672437144554,9,6,1,0,13.7,synthetic
80.53176263719195,17,4,1,0,6.6,synthetic
60.57996484572952,15,1,0,0,1.2,synthetic
96.42258342839219,18,6,0,0,0.9,synthetic
63.10925493027607,3,2,1,0,6.7,synthetic
74.53436967925141,9,4,0,0,1.3,synthetic
77.1452498791471,16,4,0,0,1.9,synthetic
61.428114716827395,10,4,1,0,2.0,synthetic
39.84304054623257,15,2,1,1,1.0,synthetic
76.94957900722268,6,0,0,0,1.5,synthetic
16.097096468722444,20,2,1,1,4.9,synthetic
81.808065625043,2,0,0,0,4.7,synthetic
37.01775238808215,15,0,0,1,1.6,synthetic
99.46662767845957,4,5,0,0,9.1,synthetic
10.824184597814966,20,2,1,0,5.8,synthetic
28.96889160356863,2,4,0,0,1.2,synthetic
19.340607946981894,13,1,1,0,2.3,synthetic
33.79985911685071,9,3,0,0,1.1,synthetic
14.369386143393806,8,3,0,0,8.9,synthetic
80.06784263523018,4,6,1,0,1.3,synthetic
86.69423440266281,10,2,0,0,1.8,synthetic
90.58681571809835,0,0,0,0,2.0,synthetic
66.24438672396832,17,1,0,0,0.8,synthetic
11.38344673727504,20,0,0,0,1.3,synthetic
84.16931899877231,1,5,0,1,0.1,synthetic
57.19389144787753,22,5,0,0,3.5,synthetic
37.48747589669411,5,1,0,1,3.2,synthetic
25.246002080688783,12,5,0,0,0.1,synthetic
30.765938197682587,15,2,0,0,0.2,synthetic
51.97027410529011,17,5,0,0,0.7,synthetic
56.062434772888444,2,3,0,0,2.4,synthetic
98.78104428289953,7,5,0,0,2.1,synthetic
11.232693295826255,9,2,0,0,6.1,synthetic
95.05606717705118,15,4,1,0,12.1,synthetic
69.70839289727692,0,6,1,1,8.2,synthetic
24.616856779903912,17,3,0,0,3.0,synthetic
11.748207442058781,11,3,1,0,5.4,synthetic
99.23351422241544,4,5,0,1,2.8,synthetic
71.17058499724652,17,1,0,0,1.0,synthetic
84.92819488213767,11,1,0,0,1.9,synthetic
57.11780458220799,3,2,1,0,8.4,synthetic
47.48886769787253,9,0,0,0,1.5,synthetic
77.45899458583528,12,6,1,1,4.9,synthetic
40.298214011827284,12,3,0,1,4.1,synthetic
66.40667077639527,11,1,0,0,0.7,synthetic
