distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
25.90844880562642,3,4,0,0,1.4,synthetic
21.83206009462991,8,2,0,0,0.3,synthetic
59.07086754127693,9,3,0,0,5.8,synthetic
47.691365429791276,21,6,0,0,0.6,synthetic
40.54419641009157,19,2,0,0,5.3,synthetic
76.76848084038211,11,0,0,0,5.9,synthetic
32.72581616531029,11,2,0,0,10.4,synthetic
55.97288278142727,22,0,0,0,0.3,synthetic
25.53380403156664,1,3,0,0,6.1,synthetic
20.16019221120189,4,3,0,0,4.7,synthetic
39.68919114643191,6,5,0,1,17.1,synthetic
35.78043133498208,12,4,0,0,2.8,synthetic
73.107632061381,21,3,0,0,2.6,synthetic
31.8400660521768,20,4,0,0,0.0,synthetic
34.61123130012575,19,6,0,0,4.0,synthetic
84.66280094297392,2,5,0,0,4.8,synthetic
70.82923515362589,10,2,0,0,3.2,synthetic
77.30362611249707,13,6,0,0,2.8,synthetic
59.420127552569824,20,2,0,0,1.2,synthetic
64.1708643340258,4,0,0,1,3.2,synthetic
75.5706893002764,7,4,0,0,0.6,synthetic
73.75995854252697,4,1,0,0,0.6,synthetic
97.7495878378059,3,1,0,0,0.8,synthetic
96.44498096345286,6,2,0,0,6.7,synthetic
61.121531496999765,9,3,0,0,5.7,synthetic
14.778654091347992,2,1,0,1,4.1,synthetic
75.67193696392856,7,4,1,0,4.4,synthetic
37.8487037930188,18,0,0,0,2.5,synthetic
51.11714363137799,20,4,0,0,1.2,synthetic
49.755315299295674,9,5,1,0,0.8,synthetic
25.894201524026563,20,0,0,0,5.9,synthetic
70.46795742403626,17,4,1,0,3.0,synthetic
35.371773296489856,11,0,0,0,0.0,synthetic
53.78340954351495,6,6,0,0,1.3,synthetic
77.6074423824594,4,0,0,0,11.6,synthetic
67.00050075732281,0,6,1,1,3.6,synthetic
30.266588989222658,19,6,1,0,2.8,synthetic
66.83010872927366,4,5,0,0,0.1,synthetic
16.836906173482703,19,0,0,0,1.1,synthetic
60.35473592116564,14,0,0,0,3.5,synthetic
18.160161967036682,5,2,0,0,5.5,synthetic
16.744160436407565,3,1,0,0,3.1,synthetic
96.5392855364591,12,1,0,0,3.6,synthetic
75.3383513635662,3,4,0,0,3.6,synthetic
66.10152309894931,16,1,0,0,1.3,synthetic
19.690524962845416,18,1,0,0,2.0,synthetic
28.394052224387643,3,2,0,0,1.6,synthetic
70.49522293479356,11,5,0,0,8.8,synthetic
57.53443012022954,2,3,1,0,1.9,synthetic
56.12437848921421,17,3,1,0,0.6,synthetic
