distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,14,1,0,0,14.0,real,2026-03-17T15:19:56.034313
50.0,14,1,0,0,6.0,real,2026-03-17T15:19:56.050334
50.0,14,1,0,0,9.0,real,2026-03-17T15:19:56.056192
50.0,14,1,0,0,18.0,real,2026-03-17T15:20:06.425880
50.0,14,1,0,0,17.0,real,2026-03-17T15:20:06.436658
50.0,14,1,0,0,12.0,real,2026-03-17T15:20:06.441726
50.0,14,1,0,0,37.0,real,2026-03-17T15:20:15.997839
50.0,14,1,0,0,30.0,real,2026-03-17T15:20:16.028759
50.0,14,1,0,0,30.0,real,2026-03-17T15:20:16.035165
50.0,14,1,0,0,0.0,real,2026-03-17T15:20:46.529305
50.0,14,1,0,0,13.0,real,2026-03-17T15:20:46.560536
50.0,14,1,0,0,0.0,real,2026-03-17T15:20:46.567390
50.0,14,1,0,0,16.0,real,2026-03-17T15:20:57.509978
50.0,14,1,0,0,18.0,real,2026-03-17T15:20:57.516832
50.0,14,1,0,0,8.0,real,2026-03-17T15:20:57.520987
50.0,14,1,0,0,31.0,real,2026-03-17T15:21:07.086041
50.0,14,1,0,0,16.0,real,2026-03-17T15:21:07.111121
50.0,14,1,0,0,14.0,real,2026-03-17T15:21:07.118211
17.502573556384974,2,0,0,0,8.6,synthetic,
20.163653042329315,11,3,0,0,5.8,synthetic,
98.43557056007427,15,3,1,0,5.0,synthetic,
97.07557069205875,8,1,1,1,8.6,synthetic,
19.039783242453858,15,6,1,0,1.3,synthetic,
23.992980706564815,20,2,0,0,1.1,synthetic,
89.2477406490105,15,0,1,0,4.4,synthetic,
85.06211758974798,18,1,0,0,1.2,synthetic,
86.55779654632491,4,2,0,0,0.5,synthetic,
49.912843181886174,1,6,0,0,0.9,synthetic,
35.685634446656266,23,0,0,0,5.5,synthetic,
30.03541279581506,21,2,0,0,0.3,synthetic,
17.63349428030598,6,6,0,0,5.8,synthetic,
96.91201577331164,20,1,1,0,17.8,synthetic,
62.52234705497023,16,6,1,0,0.4,synthetic,
86.04671497865753,21,0,0,0,1.3,synthetic,
35.31247466595633,19,3,0,0,2.0,synthetic,
10.236027167023268,23,6,1,0,10.2,synthetic,
84.38541062775042,5,0,0,0,12.9,synthetic,
42.14247447819337,20,4,1,0,0.8,synthetic,
67.40122268122023,21,1,1,0,7.1,synthetic,
29.455959312407877,16,4,0,0,0.1,synthetic,
87.75320554846064,0,1,1,0,5.0,synthetic,
