distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
18.60747718819802,12,4,0,0,2.2,synthetic
15.553405745149686,0,0,0,1,9.8,synthetic
91.39553237698955,14,6,0,0,2.1,synthetic
51.845452950359984,15,6,0,0,0.0,synthetic
16.1758132627467,17,0,1,0,1.5,synthetic
76.74919596884781,21,5,1,1,0.3,synthetic
74.31213029997653,10,2,0,0,8.2,synthetic
73.03143290686951,9,4,0,0,1.9,synthetic
20.23015864419581,0,6,0,0,0.8,synthetic
55.82505899474206,7,2,0,0,3.6,synthetic
97.70168196044267,15,1,0,1,4.8,synthetic
93.52766206483282,22,5,0,0,0.6,synthetic
41.28374065613705,5,1,0,0,7.7,synthetic
84.34774653356106,9,1,0,0,4.2,synthetic
73.19024696026398,1,6,1,1,12.9,synthetic
82.47750403844849,22,5,0,1,1.6,synthetic
91.78375608768799,22,5,0,0,0.9,synthetic
69.5595546261979,3,4,0,1,7.3,synthetic
17.76941869535125,23,4,1,0,18.8,synthetic
17.52330175448679,21,6,0,0,2.8,synthetic
62.71465963042179,5,2,1,1,5.7,synthetic
62.22737614573526,23,4,0,1,1.0,synthetic
31.817386576847724,16,3,0,0,1.1,synthetic
80.77528698877903,22,6,0,1,17.0,synthetic
23.16167987212995,7,1,0,0,5.8,synthetic
18.200208529423193,12,2,0,0,0.3,synthetic
55.687008917510376,13,6,1,0,1.9,synthetic
54.55246536881171,22,6,0,0,3.4,synthetic
82.88512373928009,17,6,0,0,2.2,synthetic
41.41197442301964,6,5,1,0,12.4,synthetic
46.856247118294334,10,0,0,0,7.6,synthetic
50.87057922833155,8,4,0,0,1.8,synthetic
47.32198948374845,15,4,0,0,3.9,synthetic
29.322178292849568,0,1,0,0,1.2,synthetic
65.1757994105943,2,2,0,1,11.7,synthetic
81.1001259424428,12,2,1,0,0.8,synthetic
34.26111488416478,1,1,1,0,2.1,synthetic
67.60734936354245,18,0,0,0,1.2,synthetic
12.749849745526998,16,1,1,0,5.3,synthetic
92.06116775956374,14,0,1,0,0.1,synthetic
68.34893126944027,19,1,0,0,6.3,synthetic
69.51154452063443,1,6,0,0,0.8,synthetic
27.59389149338885,22,6,1,1,22.4,synthetic
66.38265821097724,4,0,0,0,0.4,synthetic
17.71037842317022,6,4,0,0,0.5,synthetic
93.4134865975023,21,1,0,0,0.9,synthetic
35.08568893696079,9,0,0,1,8.0,synthetic
17.159569123850666,10,3,1,0,18.5,synthetic
27.32251829518792,23,3,0,0,1.1,synthetic
58.919842408361845,19,3,1,0,2.3,synthetic
