distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
31.231500566356345,6,1,0,1,3.2,synthetic
43.57764714446959,10,4,1,0,1.0,synthetic
94.78530653125294,17,4,0,0,0.9,synthetic
14.46588523998568,0,3,1,0,3.7,synthetic
38.802852176337446,4,0,0,0,0.5,synthetic
88.61748929640711,5,2,1,1,11.7,synthetic
75.35609508895516,18,5,1,0,1.8,synthetic
27.3895235884324,1,1,0,0,0.3,synthetic
36.90537786984814,10,0,0,0,1.3,synthetic
59.98038254793033,7,4,0,1,7.6,synthetic
61.70417475399062,11,4,1,0,0.1,synthetic
75.19954293710305,8,0,0,0,3.6,synthetic
64.8746724221813,21,6,1,0,1.1,synthetic
20.880009731669816,2,1,0,0,1.9,synthetic
63.769304095073316,4,4,0,0,6.8,synthetic
73.77640835735693,21,5,0,1,2.9,synthetic
45.36966240896961,7,4,0,0,3.6,synthetic
73.02658735045503,22,6,0,0,15.0,synthetic
65.83182708230335,17,5,0,0,6.1,synthetic
72.04138228328156,21,5,0,1,1.9,synthetic
58.370771317661045,1,4,1,0,2.8,synthetic
84.97037406764433,16,3,0,0,0.0,synthetic
25.40149931643642,0,3,1,0,0.0,synthetic
34.98303444895632,0,5,0,1,13.8,synthetic
21.87489435012644,16,3,0,0,3.2,synthetic
24.108881784436846,21,6,1,1,3.1,synthetic
41.14831966050386,15,3,0,1,5.0,synthetic
41.47374774238027,0,2,0,1,6.2,synthetic
70.13024915652133,1,6,0,0,5.1,synthetic
47.654241365537246,2,1,1,0,0.1,synthetic
93.2352078108584,18,1,0,1,1.4,synthetic
81.1627731980554,15,6,0,0,1.3,synthetic
79.41837635109896,0,5,0,1,0.8,synthetic
42.9581453955412,15,6,1,0,2.3,synthetic
94.30596900845366,20,6,0,0,0.6,synthetic
43.12533293784383,19,1,0,0,0.4,synthetic
49.781359055735265,7,0,0,0,1.6,synthetic
43.03431362383101,1,0,1,0,1.6,synthetic
42.51006775845595,0,3,0,0,14.7,synthetic
33.31057560890915,12,3,1,0,0.3,synthetic
31.126698090119504,5,0,0,0,4.3,synthetic
53.41042838214643,14,6,1,0,4.9,synthetic
34.832789339884975,21,1,0,0,1.1,synthetic
98.42295115683856,10,4,0,0,5.2,synthetic
83.05517639329902,11,2,0,1,1.7,synthetic
94.19003197921836,22,1,0,1,6.9,synthetic
38.93955125991801,0,0,1,0,1.5,synthetic
