distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
48.052021448907816,0,0,0,0,3.3,synthetic
29.397854358548923,18,0,0,0,0.2,synthetic
88.73280451822554,23,1,0,0,8.1,synthetic
34.96011135905947,20,4,0,0,0.7,synthetic
72.24063439050913,6,4,1,0,10.3,synthetic
95.51302336421752,1,4,0,0,1.4,synthetic
39.13866345243753,17,2,0,0,1.3,synthetic
90.06018085745389,1,3,0,0,0.6,synthetic
77.77123013261524,14,3,0,0,2.1,synthetic
21.653402242883672,11,2,0,0,1.8,synthetic
58.02993530119449,18,0,1,0,3.4,synthetic
27.211189697285693,12,5,1,0,18.9,synthetic
16.352074752786937,14,2,0,0,1.5,synthetic
91.28266884576928,18,2,1,0,6.9,synthetic
88.3403467434592,3,4,1,0,10.6,synthetic
20.250109400118138,6,1,0,0,9.0,synthetic
23.353016747446937,10,6,0,0,6.1,synthetic
38.53687268646952,6,3,0,0,9.5,synthetic
68.34981376082615,0,3,0,0,5.6,synthetic
18.1524081828069,10,2,0,0,4.7,synthetic
61.182466609223304,12,3,1,0,4.9,synthetic
62.05947396559982,3,6,0,0,1.6,synthetic
67.71236422479016,14,2,0,1,9.3,synthetic
71.13992259290347,23,0,0,0,0.5,synthetic
34.472498531667696,11,6,0,1,10.7,synthetic
74.90517758885021,8,6,0,0,0.9,synthetic
79.26247844846816,16,3,1,0,1.4,synthetic
69.77477508559652,14,6,1,0,1.7,synthetic
66.18256470264572,21,3,0,1,6.6,synthetic
62.401176926185855,22,1,0,0,1.0,synthetic
15.264241960840137,7,3,1,0,3.2,synthetic
22.13133036140546,17,1,0,0,3.2,synthetic
89.27552444015923,22,4,0,0,7.4,synthetic
31.0589139354557,9,6,1,1,0.9,synthetic
94.1812232184105,23,5,0,1,3.4,synthetic
31.223592011855857,17,2,1,1,9.0,synthetic
85.14862621263495,18,2,0,0,5.4,synthetic
74.52893318533185,5,5,1,1,1.2,synthetic
15.261064847380778,1,0,1,0,8.0,synthetic
85.40646635101129,20,4,1,0,0.7,synthetic
73.28361714011317,3,0,0,0,2.5,synthetic
43.19510292326841,22,5,0,0,1.6,synthetic
98.8919210078002,18,5,0,1,7.2,synthetic
69.21534510202709,5,2,0,0,2.6,synthetic
71.13486008769902,1,2,0,0,1.6,synthetic
54.43571804909113,6,4,0,0,3.2,synthetic
43.28845287217632,19,1,0,0,10.8,synthetic
73.27263687915215,13,3,1,0,0.8,synthetic
80.38673237958152,1,5,1,1,15.4,synthetic
18.311979698433298,0,3,0,1,0.1,synthetic
71.80596522540249,21,4,1,1,7.9,synthetic
83.12246642264732,8,2,1,0,1.3,synthetic
54.07505137570689,17,1,1,0,2.6,synthetic
39.41546128421115,8,1,0,0,2.8,synthetic
70.45214160865723,22,5,0,0,0.7,synthetic
87.4607790542017,18,1,1,0,24.7,synthetic
86.45436580412857,1,0,1,0,7.4,synthetic
23.222595683219453,1,2,0,0,0.5,synthetic
46.03781887253499,1,6,0,0,0.9,synthetic
43.76946164427561,15,6,0,0,7.7,synthetic
26.947128080267106,11,3,1,0,6.1,synthetic
24.8691161348691,22,4,0,0,4.2,synthetic
74.17559496487483,6,4,1,1,10.2,synthetic
98.25940043054247,13,4,1,0,2.2,synthetic
41.48305258393728,2,5,0,0,1.0,synthetic
40.87671705430224,6,3,1,0,6.5,synthetic
41.87207364855459,9,2,0,0,0.8,synthetic
13.519021389149373,15,3,0,0,0.3,synthetic
56.039165424256424,1,0,0,0,0.4,synthetic
73.29135591950998,12,4,0,0,0.6,synthetic
47.350318669912085,14,3,0,1,3.9,synthetic
66.26362748329197,20,1,0,1,5.7,synthetic
27.096588767564093,1,2,1,0,4.0,synthetic
77.07211262491661,11,3,0,0,1.2,synthetic
19.591328798307522,3,3,1,0,0.4,synthetic
47.119677243983524,16,2,0,0,0.0,synthetic
73.0533971354497,2,6,0,1,4.9,synthetic
49.197811163968446,5,5,0,0,1.1,synthetic
51.936156767682206,1,5,0,0,6.4,synthetic
25.837580528006633,8,5,0,1,14.6,synthetic
35.57270215517738,14,2,1,1,23.8,synthetic
15.46702248780619,11,4,0,1,5.0,synthetic
27.554145553214322,12,2,0,0,2.6,synthetic
30.60198263372282,14,3,0,1,5.6,synthetic
90.90748196299549,4,5,0,0,1.1,synthetic
34.18179639910353,1,5,0,0,0.5,synthetic
45.18155604362341,22,5,0,1,2.7,synthetic
65.36383380407727,18,5,0,0,6.6,synthetic
24.4720661823306,17,6,0,0,11.4,synthetic
67.42789981244597,18,5,1,1,12.3,synthetic
78.8286602922269,6,0,0,0,0.7,synthetic
74.10198268574332,7,5,0,0,3.5,synthetic
76.3317617599572,10,6,1,0,1.3,synthetic
44.15585516589211,2,0,0,0,1.6,synthetic
52.38912739791362,16,5,0,0,6.6,synthetic
17.601689800727353,9,0,0,0,10.4,synthetic
32.83240984943814,5,0,0,0,2.8,synthetic
66.12776278652805,2,3,0,0,2.2,synthetic
59.39515380618125,9,6,0,0,4.4,synthetic
45.49290594755425,17,1,1,0,2.3,synthetic
