distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
36.368906132623714,8,5,0,0,0.9,synthetic
18.88261839042336,20,0,0,0,9.2,synthetic
16.59597550861058,14,2,1,0,3.2,synthetic
27.631258692376896,9,1,0,0,7.2,synthetic
31.327222998626574,15,5,0,0,0.0,synthetic
67.98964313433933,6,1,0,1,4.0,synthetic
51.43223646344793,7,0,0,0,1.2,synthetic
26.674344007677448,1,1,1,0,1.4,synthetic
68.86356783625828,17,3,1,0,1.1,synthetic
49.8533384577638,11,3,0,0,3.4,synthetic
29.351473821040607,2,3,0,0,0.9,synthetic
16.293900805066638,9,2,0,0,0.2,synthetic
83.2184903465532,23,3,0,0,1.9,synthetic
47.72623104606311,9,5,0,0,5.7,synthetic
70.25277275476554,7,6,0,0,3.1,synthetic
62.015664664460246,12,3,0,0,1.2,synthetic
11.98955251400461,21,2,0,0,0.6,synthetic
77.42004104446279,9,0,1,0,1.7,synthetic
56.609434878218096,10,5,0,0,2.6,synthetic
70.92606445558815,0,1,0,0,5.3,synthetic
72.54982748272172,11,3,0,0,0.0,synthetic
60.75385560433025,13,4,0,0,1.5,synthetic
32.70819629336546,7,6,1,1,9.9,synthetic
85.48064516292904,10,4,0,0,2.6,synthetic
49.16947281093462,22,5,0,1,9.3,synthetic
18.002845499741923,23,6,0,0,1.7,synthetic
46.20242273835414,5,5,0,0,1.5,synthetic
37.33297069201949,6,6,0,1,0.4,synthetic
99.1235008895681,16,3,0,0,0.9,synthetic
38.24318975808978,7,6,0,0,0.5,synthetic
36.27347779776679,4,4,0,0,0.4,synthetic
17.150282066788066,1,2,1,1,6.9,synthetic
92.96610798162445,17,5,0,0,5.4,synthetic
23.391666839369442,7,2,0,0,3.1,synthetic
35.42634797216869,19,2,0,0,1.7,synthetic
94.47376998704951,17,6,0,0,6.2,synthetic
42.45143432842286,7,1,0,1,7.4,synthetic
16.846464915286795,19,6,0,0,0.0,synthetic
75.594448724343,16,6,0,0,8.5,synthetic
65.70715714083875,3,5,0,0,1.1,synthetic
95.82859591144027,9,5,0,0,2.3,synthetic
40.10392901780442,17,1,0,0,1.5,synthetic
67.77151693743662,23,1,0,0,1.9,synthetic
28.73119730218328,7,2,0,0,5.0,synthetic
34.18340069527794,16,6,0,0,3.5,synthetic
67.91602945662808,7,4,0,0,0.2,synthetic
56.91044812248798,10,0,0,0,0.7,synthetic
93.09590983594971,23,2,0,0,0.7,synthetic
14.763652570785826,11,4,0,0,6.4,synthetic
30.84433638465591,17,4,1,1,15.2,synthetic
74.83093653897565,7,2,0,0,5.0,synthetic
18.990688107858205,8,2,0,0,6.1,synthetic
40.443838038711306,14,4,0,0,3.6,synthetic
96.20792769596868,9,6,0,0,3.1,synthetic
21.057084954916917,22,1,0,0,1.7,synthetic
58.973537956724215,23,3,0,0,3.3,synthetic
60.27663607636587,22,6,0,0,2.4,synthetic
18.50738839480814,3,4,1,0,1.2,synthetic
39.65313898535287,0,1,0,0,0.8,synthetic
52.800470593332186,2,4,0,0,6.7,synthetic
67.42435621847356,17,5,0,0,2.3,synthetic
91.44816749162435,7,0,0,0,6.9,synthetic
72.30948216935312,7,3,1,0,4.2,synthetic
35.75146027940706,22,1,0,0,7.0,synthetic
58.978906998388084,18,6,0,0,0.1,synthetic
55.60381488996524,22,2,0,1,0.2,synthetic
83.71286383448599,1,0,0,0,0.1,synthetic
32.282539125903156,10,0,0,0,1.8,synthetic
58.76781981462213,20,1,0,0,1.4,synthetic
95.86992565326872,13,2,0,0,3.1,synthetic
45.72910842141786,11,0,0,1,3.7,synthetic
34.99551180354973,12,0,0,0,7.0,synthetic
13.63773285587671,11,4,0,0,1.6,synthetic
70.09951891013833,1,2,0,0,2.2,synthetic
52.50128915894812,1,6,0,0,4.1,synthetic
34.12239127599288,17,4,0,0,9.5,synthetic
66.67952261968766,23,0,0,0,14.3,synthetic
93.98068693163304,20,2,0,0,3.9,synthetic
63.08081232236795,3,2,1,0,8.8,synthetic
55.054074506128764,22,5,0,1,7.1,synthetic
12.878671259197485,15,1,0,0,1.0,synthetic
88.55301031357448,22,2,0,0,1.4,synthetic
51.60099392250251,15,2,0,0,0.5,synthetic
89.81788165480052,14,0,0,0,2.6,synthetic
14.220812698522447,8,6,0,0,0.5,synthetic
15.785401723981979,18,5,0,0,6.1,synthetic
34.58172047053869,12,0,0,1,1.0,synthetic
72.07091579014983,23,4,1,0,5.4,synthetic
19.07603284330945,6,2,0,0,12.7,synthetic
66.06160885822324,21,0,0,0,1.2,synthetic
45.223869949362786,13,0,0,1,2.3,synthetic
22.668607300177364,17,1,0,0,0.1,synthetic
14.36631334144045,4,1,0,0,1.4,synthetic
41.21387122217183,2,0,0,0,0.0,synthetic
50.889996894762064,18,0,1,0,1.2,synthetic
68.43336381832879,11,6,0,0,0.8,synthetic
85.903763403103,10,6,0,0,1.3,synthetic
82.02928693959467,1,5,0,0,0.7,synthetic
82.39862663864754,21,4,0,0,1.2,synthetic
80.6153339063201,21,6,1,0,6.8,synthetic
22.68881720272409,17,2,1,0,0.5,synthetic
25.326836286150264,4,4,0,0,0.8,synthetic
93.95265537009568,9,3,1,0,6.2,synthetic
46.31065589436804,5,6,0,0,1.7,synthetic
81.88816693389515,8,3,0,0,1.6,synthetic
17.125949363791463,21,1,1,0,0.8,synthetic
33.817240591713784,11,0,0,0,0.0,synthetic
34.208703720517356,3,6,0,0,16.0,synthetic
15.643094460789758,1,3,1,0,2.2,synthetic
87.1290457259991,23,0,0,1,1.9,synthetic
87.08617844731268,10,6,0,0,8.6,synthetic
98.36291276468508,10,1,0,0,6.2,synthetic
18.56219753453021,20,0,1,0,0.1,synthetic
13.939525961885462,16,5,0,0,5.5,synthetic
27.6120839288153,5,0,1,0,0.9,synthetic
84.24347438773496,13,2,0,0,5.3,synthetic
46.83332888815583,20,4,0,0,3.2,synthetic
69.7431708062327,7,6,0,0,0.9,synthetic
48.45408730852475,11,1,0,0,0.1,synthetic
14.408688877126373,11,0,0,0,3.5,synthetic
50.02467593316236,9,0,1,1,1.5,synthetic
40.6171938572631,21,6,0,0,0.8,synthetic
34.38201872775451,18,5,0,0,0.5,synthetic
14.334339053459843,20,6,0,0,0.7,synthetic
28.095559899360133,10,1,0,0,0.5,synthetic
82.94545670809237,23,6,1,0,11.2,synthetic
39.493588051599886,3,5,0,0,4.9,synthetic
45.67802377257532,6,3,0,0,3.7,synthetic
60.08524943193983,17,0,0,0,6.6,synthetic
86.36654553854589,11,1,0,0,3.4,synthetic
78.81024924505054,11,1,0,1,2.4,synthetic
80.23425254542127,19,1,0,0,0.6,synthetic
93.79037400374524,20,4,0,0,5.0,synthetic
74.24780748893804,13,3,0,1,1.1,synthetic
64.99782019628871,17,5,0,0,0.1,synthetic
14.39505030095119,7,0,0,0,2.6,synthetic
74.09894143176345,20,5,0,0,1.4,synthetic
35.771931040251445,18,2,0,0,9.5,synthetic
84.31027764208183,11,4,0,0,4.2,synthetic
25.621963817679656,8,4,0,0,1.4,synthetic
62.50485457395394,18,0,0,0,1.3,synthetic
19.018538781565468,13,6,0,0,1.5,synthetic
98.24951825155699,18,4,0,0,1.7,synthetic
78.9328863621561,19,2,0,0,0.5,synthetic
58.89141007088365,12,1,0,0,4.8,synthetic
98.65155911378932,17,4,0,0,9.0,synthetic
79.58204468889102,0,3,0,0,0.1,synthetic
90.78300602167096,1,3,0,0,3.6,synthetic
48.503249755432066,17,6,0,0,2.0,synthetic
42.52401382116987,3,0,0,1,6.6,synthetic
77.30279945097598,7,1,0,0,1.1,synthetic
84.65544437156359,10,1,1,0,0.5,synthetic
37.896418461452846,6,5,1,0,17.3,synthetic
63.278752083184024,2,6,0,0,3.0,synthetic
47.47724623785455,22,2,1,1,0.0,synthetic
69.6342428051745,4,2,1,1,4.4,synthetic
84.23702259501246,5,5,0,0,4.1,synthetic
16.749171623286394,8,6,0,0,2.8,synthetic
76.9414428191003,9,4,0,0,2.4,synthetic
83.22563331474721,21,1,0,0,1.0,synthetic
75.297567162773,8,0,0,1,7.8,synthetic
71.34958811523428,20,1,0,0,4.2,synthetic
58.47871352833704,13,1,0,0,12.6,synthetic
95.57439734962732,12,6,0,0,3.8,synthetic
99.75465412941476,12,2,0,0,5.7,synthetic
47.24274943158038,23,5,1,0,4.5,synthetic
25.66192119722563,21,2,0,0,2.8,synthetic
52.51763762521181,3,5,0,1,11.7,synthetic
85.32511657021382,12,5,0,0,5.1,synthetic
77.8861023747737,12,5,0,0,5.9,synthetic
23.481993758616355,21,6,1,0,1.5,synthetic
41.77110630350248,14,3,0,0,3.2,synthetic
55.89218036444425,15,3,0,0,0.9,synthetic
67.90947084668895,4,5,0,0,2.4,synthetic
17.24394643394809,22,1,0,0,1.2,synthetic
63.64148829908448,6,1,0,0,3.0,synthetic
33.2711559572248,12,2,0,0,2.6,synthetic
12.17343472351897,10,5,0,0,0.2,synthetic
41.49637850003034,6,0,0,0,6.2,synthetic
22.69151712619594,3,0,1,0,5.4,synthetic
77.95944794986093,22,3,0,0,8.1,synthetic
28.40838261870519,18,0,0,0,1.6,synthetic
65.1281877110863,4,1,0,0,0.0,synthetic
16.39900710144027,13,1,0,0,1.0,synthetic
56.08938183422865,8,1,0,0,0.4,synthetic
12.191233357216035,3,5,0,0,2.2,synthetic
74.86072784001999,20,0,0,0,0.2,synthetic
27.704394475708813,16,6,1,0,7.3,synthetic
18.872304512420136,19,0,0,1,1.3,synthetic
36.96265564560584,14,4,0,0,7.9,synthetic
81.47261090519099,1,4,0,0,2.6,synthetic
79.48629078700726,14,2,0,0,2.7,synthetic
76.44665105054244,15,5,0,0,0.2,synthetic
27.36489731680235,15,3,0,0,3.6,synthetic
35.50097555921116,12,2,0,0,1.5,synthetic
19.116265256337993,13,6,0,0,3.3,synthetic
95.14748784296708,7,1,0,0,1.5,synthetic
82.25901142808084,10,3,0,0,1.1,synthetic
48.01858438352932,17,4,0,0,3.5,synthetic
77.36889913463985,11,1,0,0,0.8,synthetic
59.231421721604626,3,2,1,0,1.6,synthetic
80.14104780347037,23,4,1,0,6.0,synthetic
77.89011507765564,17,1,0,0,0.2,synthetic
