distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
25.37628472102465,20,1,0,1,0.3,synthetic
33.285094152751626,23,2,0,0,1.2,synthetic
23.11886555270881,7,2,0,0,7.7,synthetic
26.292984365457702,5,0,0,0,2.7,synthetic
25.465388360995277,10,3,1,0,4.5,synthetic
63.61823813304431,0,5,0,0,2.4,synthetic
35.72140255264442,21,2,1,0,8.8,synthetic
92.28433999108998,20,2,1,0,0.4,synthetic
57.578662296176965,13,6,1,0,2.9,synthetic
85.30519033556892,12,6,1,0,2.1,synthetic
98.36487731097942,9,0,0,0,2.4,synthetic
43.5370234434566,14,5,1,0,0.9,synthetic
29.431864467980827,15,5,0,0,0.9,synthetic
71.26920145537937,7,6,1,0,7.1,synthetic
10.268674202104002,14,5,0,0,2.3,synthetic
98.14861894488345,16,2,1,0,5.2,synthetic
62.72484682511662,18,1,0,0,0.3,synthetic
25.24694695291823,13,1,1,0,0.2,synthetic
72.76531590178277,3,5,0,0,6.4,synthetic
46.87370213693177,6,4,0,1,5.4,synthetic
74.39299270979261,8,2,1,0,7.6,synthetic
82.97793707478255,20,2,0,0,1.9,synthetic
72.5479459700428,3,1,0,1,10.7,synthetic
42.44825293873592,13,6,1,0,0.3,synthetic
47.38654142158452,7,1,0,0,0.1,synthetic
67.55697743556264,10,4,0,0,2.9,synthetic
40.39576170034258,3,5,0,0,1.4,synthetic
92.6397523997759,13,5,0,0,6.5,synthetic
10.376989380071635,23,4,0,0,1.5,synthetic
67.8225805710245,14,5,0,0,1.0,synthetic
17.814888153664526,19,1,0,1,0.1,synthetic
96.05973459865744,16,0,0,0,2.1,synthetic
68.30759155665274,20,1,0,0,2.6,synthetic
57.443081913260464,1,2,0,1,1.2,synthetic
93.16811597632206,9,2,0,0,0.3,synthetic
25.337374098760577,8,4,0,0,3.3,synthetic
84.8703734198469,11,1,1,0,4.2,synthetic
30.386633138303356,19,0,0,0,0.0,synthetic
30.4780851419167,23,1,0,0,4.4,synthetic
34.62577648704196,9,3,0,0,2.4,synthetic
70.74288204999878,22,6,0,0,3.1,synthetic
21.206634894191353,11,5,1,0,2.2,synthetic
61.03097738590967,5,4,1,1,2.4,synthetic
58.43387485330295,8,5,1,1,0.4,synthetic
64.16636530890214,12,4,0,0,1.7,synthetic
17.364970484221146,20,2,1,0,0.4,synthetic
38.35773204685796,19,0,1,0,11.4,synthetic
93.2248312374208,20,5,0,0,2.0,synthetic
67.57378283244991,23,0,1,0,4.4,synthetic
83.37599231609252,13,2,1,1,0.4,synthetic
21.845150691568342,19,6,0,0,0.0,synthetic
25.142400437449506,3,4,0,0,4.3,synthetic
93.79123036789916,17,2,0,0,4.5,synthetic
97.7530265887434,12,4,0,0,4.2,synthetic
40.29102288376527,7,5,1,0,6.1,synthetic
11.70069003043245,15,5,1,0,0.3,synthetic
47.97669791727067,10,0,0,0,4.1,synthetic
86.73254387241468,3,5,1,1,5.2,synthetic
96.34401354559718,6,6,0,0,4.5,synthetic
37.11453507376215,10,0,0,1,0.6,synthetic
10.326198546952286,2,1,1,1,6.9,synthetic
90.79517526076854,2,4,0,0,3.8,synthetic
95.80362463538754,20,0,1,0,8.4,synthetic
26.672974854724185,21,5,1,0,1.8,synthetic
38.5860697956261,5,2,0,1,7.3,synthetic
14.506934616578882,10,6,1,0,8.8,synthetic
31.633207725885597,4,6,0,0,1.4,synthetic
96.25970983989623,21,1,0,0,4.0,synthetic
98.54510426975418,11,5,1,1,5.8,synthetic
17.779929130477278,23,3,0,1,7.5,synthetic
58.80501855294306,9,4,1,0,3.0,synthetic
46.1735685854699,17,3,0,0,0.5,synthetic
38.42383032544106,15,6,0,0,7.3,synthetic
56.276495348529274,0,5,0,0,2.6,synthetic
69.5819079709799,0,2,0,0,0.5,synthetic
84.98236870024084,12,6,1,0,22.8,synthetic
60.83470147927957,7,2,1,0,3.4,synthetic
52.063232248723146,14,2,0,0,0.0,synthetic
60.17020599442631,15,3,0,0,3.1,synthetic
59.407118769129944,21,1,1,0,10.4,synthetic
45.003059245472336,6,2,0,0,3.8,synthetic
66.18981065812196,14,3,1,0,5.5,synthetic
91.34625566964489,2,2,0,0,1.4,synthetic
36.68862037697278,7,2,0,0,0.4,synthetic
41.664964891298574,8,2,0,0,1.3,synthetic
47.94639116745207,11,6,1,0,11.5,synthetic
58.94291098877042,23,1,0,0,9.1,synthetic
47.2214351045963,11,0,0,0,7.2,synthetic
15.57533571247619,3,6,0,0,4.7,synthetic
13.901874460007551,13,2,1,0,0.0,synthetic
40.1234149217631,0,1,0,0,6.2,synthetic
65.41767240233311,2,5,1,1,33.2,synthetic
78.63359558434621,14,1,0,0,4.7,synthetic
36.71228437017941,13,2,1,0,5.8,synthetic
63.200842591817064,22,3,0,0,0.4,synthetic
43.420396614566954,2,5,0,1,0.2,synthetic
21.438101739893334,15,6,0,0,5.9,synthetic
71.00107112228139,12,4,0,1,10.5,synthetic
77.1586375249957,11,4,0,1,13.9,synthetic
39.593485310773715,6,1,0,1,4.0,synthetic
63.729311149853935,6,6,0,1,2.6,synthetic
60.62598670012173,8,2,0,0,0.4,synthetic
19.962379274520494,3,4,0,1,2.5,synthetic
99.53769760131878,8,5,1,1,6.3,synthetic
45.30685378941931,14,3,1,0,3.1,synthetic
78.14240998673714,0,5,0,0,7.6,synthetic
29.654617377023094,9,1,1,1,5.4,synthetic
66.72357331481992,21,6,0,1,7.4,synthetic
69.3580448337718,10,3,0,0,0.5,synthetic
76.01799271921655,21,4,1,1,5.6,synthetic
16.095307993563104,14,6,0,0,4.1,synthetic
46.91015524503861,16,2,0,1,1.5,synthetic
70.4360048084279,5,3,1,0,5.2,synthetic
89.74402981331366,5,1,0,0,5.9,synthetic
22.151386167353024,15,6,1,0,2.1,synthetic
66.0876889687879,1,1,0,0,5.5,synthetic
96.2020740696432,19,0,0,0,0.1,synthetic
18.25751771519421,19,1,0,0,4.9,synthetic
25.274990917383633,15,6,0,0,1.3,synthetic
27.00998732434408,1,5,1,0,3.1,synthetic
16.520957355737714,0,5,1,1,4.4,synthetic
42.91415114362776,20,3,0,1,2.1,synthetic
97.9470727976441,22,2,0,0,1.5,synthetic
66.99990836520773,15,1,0,0,0.1,synthetic
89.59222227731274,6,6,0,0,1.4,synthetic
66.92889293326792,22,5,0,0,0.3,synthetic
14.192228947238004,12,0,0,0,0.9,synthetic
64.93506069004181,5,1,1,0,7.6,synthetic
59.04508886838074,9,5,0,0,0.3,synthetic
17.594108608180928,9,4,0,0,1.1,synthetic
99.91877454913433,6,6,1,0,3.8,synthetic
84.04337569283418,14,3,0,0,0.1,synthetic
39.388879698350664,4,1,0,0,1.6,synthetic
39.970196823998876,5,0,0,0,2.7,synthetic
59.20197910369264,22,6,0,0,0.8,synthetic
65.00403209663618,10,1,1,0,3.7,synthetic
42.75364969829796,0,3,0,0,0.9,synthetic
92.54185534655966,15,2,1,1,3.4,synthetic
45.288522547101394,13,4,1,0,11.7,synthetic
56.80762074517785,16,6,0,0,8.6,synthetic
93.87207393669672,2,3,1,0,7.7,synthetic
81.08888583852838,9,3,1,0,8.2,synthetic
21.31226704504752,3,1,0,0,3.1,synthetic
31.89790199299708,15,3,1,0,3.1,synthetic
10.347626137288023,22,1,0,0,0.1,synthetic
26.269041653679853,1,1,1,1,1.1,synthetic
76.0123182628547,10,2,0,1,4.3,synthetic
94.70751853635625,14,4,0,0,4.0,synthetic
34.0594053440236,23,5,0,0,0.2,synthetic
66.24051654886969,3,2,1,1,6.2,synthetic
47.35624777576337,8,6,1,0,0.7,synthetic
41.15454842745404,2,3,0,1,0.5,synthetic
82.49801359234372,8,1,0,0,0.8,synthetic
68.56834675051036,6,4,1,0,2.6,synthetic
68.64845461743477,19,6,0,0,0.7,synthetic
89.09885789799193,12,1,0,0,11.4,synthetic
76.06520099987617,0,6,1,0,2.7,synthetic
70.79860516900281,22,2,0,0,6.5,synthetic
42.34734957554795,9,0,1,1,7.9,synthetic
72.66473732050095,7,1,0,0,0.3,synthetic
32.69128511139982,3,5,0,1,3.7,synthetic
51.419056921533475,7,5,0,0,3.5,synthetic
32.442711435250715,23,4,1,1,10.5,synthetic
25.7847219950781,5,4,0,0,5.4,synthetic
89.02985300517517,17,6,0,0,0.9,synthetic
66.45632069936826,1,5,1,0,3.4,synthetic
35.93390267218383,13,5,1,0,6.6,synthetic
64.3624429365679,3,3,0,0,2.1,synthetic
22.981045936500593,16,1,0,0,5.0,synthetic
30.621607784259822,19,2,0,0,3.4,synthetic
69.22221034374209,13,3,0,0,1.2,synthetic
47.39053519545456,4,0,0,0,1.0,synthetic
43.43899378756444,13,5,0,0,0.4,synthetic
30.253180573186413,4,3,0,0,3.0,synthetic
96.4153656141,1,4,0,0,3.3,synthetic
96.50447869645167,22,4,1,0,2.7,synthetic
24.79752298626366,13,3,1,0,5.0,synthetic
36.09951310035671,17,2,0,0,5.9,synthetic
58.80272015673716,18,5,1,0,0.1,synthetic
13.808740121094958,19,6,0,0,1.1,synthetic
39.31560707140187,8,6,0,0,2.8,synthetic
29.355071945361438,1,5,0,0,1.2,synthetic
38.30507453071698,4,1,0,0,1.1,synthetic
23.10214866288063,22,6,0,1,1.1,synthetic
37.436699652759586,8,5,1,0,12.0,synthetic
16.101968972167015,1,6,1,0,1.1,synthetic
41.34230239152153,10,0,0,0,3.0,synthetic
83.69790668800685,3,4,1,0,7.4,synthetic
98.40421376870086,16,3,0,0,0.3,synthetic
16.100363783090945,17,6,0,0,1.5,synthetic
79.46261741411195,3,5,0,0,2.7,synthetic
16.323886299040755,7,6,1,0,4.4,synthetic
94.50230915947229,14,0,0,0,4.7,synthetic
73.35372104719337,17,6,0,0,4.0,synthetic
57.885775803902725,16,4,0,1,13.8,synthetic
20.51283763051422,12,0,0,0,2.5,synthetic
45.64483549414191,14,5,0,0,3.7,synthetic
44.19924929605946,9,6,0,0,0.2,synthetic
84.54332186655101,4,4,0,1,15.5,synthetic
61.78823939611482,9,6,0,0,0.1,synthetic
54.62367762107509,22,5,0,0,7.5,synthetic
73.67981523776172,14,4,0,0,3.4,synthetic
98.27948750287995,9,4,1,0,1.6,synthetic
99.61112435282888,17,2,1,0,18.0,synthetic
75.05570257043892,2,0,0,0,2.3,synthetic
26.119244533981448,8,1,0,1,5.9,synthetic
44.18895193765136,5,5,0,0,0.6,synthetic
63.92147103926332,11,4,1,0,10.9,synthetic
89.05356649519294,3,2,0,0,4.4,synthetic
29.983972009088607,6,3,0,1,4.2,synthetic
47.270184222783364,11,0,0,1,2.2,synthetic
77.35330518093289,13,6,1,0,8.0,synthetic
44.540946283889994,15,4,0,0,7.2,synthetic
18.690448043598657,19,4,0,0,6.2,synthetic
86.67246840525827,8,3,0,0,1.5,synthetic
98.5812360415781,16,3,1,0,1.3,synthetic
23.154103114407935,7,0,1,1,0.0,synthetic
18.892517583232983,18,5,0,0,3.0,synthetic
74.33308606544118,13,5,1,0,9.6,synthetic
62.59614716524298,15,1,1,0,1.6,synthetic
46.490585637159455,6,6,1,0,1.7,synthetic
40.58903798301817,11,3,0,0,2.1,synthetic
90.77223147677086,18,6,1,0,0.9,synthetic
84.07474257277266,21,1,1,0,9.0,synthetic
96.41051357472784,12,4,0,0,6.5,synthetic
76.10214774177669,12,4,0,0,1.4,synthetic
81.46492022019504,10,2,0,0,1.1,synthetic
99.65850908961936,6,1,1,1,1.2,synthetic
80.57054500329609,21,5,0,1,0.8,synthetic
40.838630763327146,13,0,1,0,7.8,synthetic
28.404594039790492,16,2,0,0,1.9,synthetic
38.97326840368417,7,2,0,0,1.1,synthetic
88.58279002165277,0,3,1,0,0.5,synthetic
85.0706911790628,17,4,0,0,3.3,synthetic
11.69448494271734,2,3,0,0,5.7,synthetic
68.60529932539362,8,5,0,0,0.2,synthetic
77.01597087384826,0,3,1,0,12.8,synthetic
29.595119492815446,4,6,0,0,3.0,synthetic
37.32662162884958,10,2,0,0,2.6,synthetic
80.53220868344363,6,1,0,0,2.5,synthetic
48.56197199916926,5,1,0,1,5.9,synthetic
93.22208416726596,11,5,0,0,6.4,synthetic
18.754549204786322,13,0,1,0,1.8,synthetic
