distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,11,1,0,1,54.0,real,2026-03-10T12:42:44.515699
50.0,11,1,0,1,59.0,real,2026-03-10T12:42:44.549093
50.0,11,1,0,0,48.0,real,2026-03-10T12:42:44.557657
50.0,12,1,0,0,110.0,real,2026-03-10T12:42:54.483056
50.0,11,1,0,0,55.0,real,2026-03-10T12:42:54.516494
50.0,11,1,0,0,51.0,real,2026-03-10T12:42:54.526644
50.0,11,1,0,1,31.0,real,2026-03-10T12:43:04.343036
50.0,12,1,0,1,51.0,real,2026-03-10T12:43:04.374215
50.0,12,1,0,0,45.0,real,2026-03-10T12:43:04.383051
50.0,11,1,0,0,1.0,real,2026-03-10T12:43:13.630580
50.0,0,1,0,0,0.0,real,2026-03-10T12:43:13.662227
50.0,12,1,0,0,27.0,real,2026-03-10T12:43:13.669805
63.45483435800377,15,4,0,0,1.5,synthetic,
37.35327658781917,12,4,0,1,3.0,synthetic,
17.903577357472685,12,5,0,0,2.4,synthetic,
44.19299566845796,21,5,0,0,2.6,synthetic,
12.053554559766969,13,5,0,0,0.9,synthetic,
33.996899009844846,12,1,0,0,6.6,synthetic,
74.35855759574241,4,2,1,0,6.6,synthetic,
30.51854505220939,16,3,0,0,1.7,synthetic,
65.0096782576781,19,3,1,1,2.9,synthetic,
99.68274258415654,23,6,0,1,12.9,synthetic,
30.036565968947635,5,6,0,0,3.0,synthetic,
82.32307161664048,22,4,0,0,4.8,synthetic,
99.19860302737376,1,3,1,1,5.9,synthetic,
78.44768125602299,14,2,0,0,7.5,synthetic,
83.11204562912427,10,4,1,0,1.6,synthetic,
47.000342080149565,18,1,0,0,0.9,synthetic,
12.030905578086339,17,2,0,0,5.8,synthetic,
31.043344243199382,10,3,0,0,3.8,synthetic,
89.63794260414687,11,1,1,0,8.2,synthetic,
14.510821171275607,0,1,0,0,0.6,synthetic,
36.25862114045445,16,2,1,0,1.3,synthetic,
66.00468316949582,18,5,1,0,2.6,synthetic,
69.87749932390491,8,1,0,1,4.6,synthetic,
24.622426694850603,2,2,0,0,1.7,synthetic,
15.635873753039736,19,4,0,0,1.6,synthetic,
64.63806717415463,16,4,0,0,2.6,synthetic,
36.916587499395966,14,3,0,0,1.6,synthetic,
39.464737547884795,10,3,1,0,5.2,synthetic,
43.18684303199246,5,3,1,0,2.3,synthetic,
19.87491660472534,2,6,0,0,4.1,synthetic,
73.94975192894046,16,1,0,0,2.1,synthetic,
72.16994643959293,17,5,0,0,0.4,synthetic,
87.96357215913089,18,1,1,0,1.1,synthetic,
54.45244214907094,14,5,1,0,9.9,synthetic,
89.06563353721465,8,6,0,1,3.4,synthetic,
59.0835099317307,5,5,0,0,7.4,synthetic,
35.638919379869975,2,6,1,0,5.6,synthetic,
79.69157254384054,23,4,0,0,1.8,synthetic,
96.48184829049642,8,3,1,0,0.4,synthetic,
24.24403724811853,17,5,0,0,4.0,synthetic,
43.51768506321792,3,5,1,0,0.6,synthetic,
74.64343025776421,6,5,0,0,2.8,synthetic,
87.01041138351518,8,4,0,1,6.4,synthetic,
57.2612414088684,19,4,1,0,9.3,synthetic,
15.457685556462517,4,0,1,0,2.7,synthetic,
29.4180339808182,2,5,0,0,2.1,synthetic,
39.93773553534654,7,6,0,1,0.7,synthetic,
76.50399263238441,10,6,0,1,0.9,synthetic,
53.001492680311415,8,4,0,1,3.6,synthetic,
17.86018683793142,2,5,0,0,6.2,synthetic,
75.94827366968163,1,1,0,0,2.4,synthetic,
82.21822077793028,12,4,0,0,5.0,synthetic,
19.70344340175302,4,0,0,0,3.3,synthetic,
91.13222782809467,21,6,0,0,1.4,synthetic,
40.769327636783316,19,6,0,0,3.9,synthetic,
65.75832103716108,13,3,0,1,11.6,synthetic,
96.9395125424346,15,2,0,0,10.5,synthetic,
18.00783570027234,15,3,1,1,13.4,synthetic,
58.03480227056424,11,2,1,0,9.8,synthetic,
78.87413163276106,0,6,0,1,0.8,synthetic,
80.61710158439946,15,6,0,0,2.3,synthetic,
34.48681586003396,4,1,0,0,1.9,synthetic,
63.057506368739496,2,4,1,0,0.0,synthetic,
96.66232591825471,1,4,0,0,2.0,synthetic,
98.41694104606735,18,3,1,0,4.6,synthetic,
35.40028938533864,21,1,1,1,6.9,synthetic,
55.27574988345178,18,0,0,0,1.1,synthetic,
37.06249925324805,15,1,0,1,1.5,synthetic,
76.8693038711343,0,4,0,0,1.0,synthetic,
82.14519974943452,5,5,0,0,1.6,synthetic,
98.36109019233751,10,3,0,0,2.0,synthetic,
63.39457676657894,7,4,1,0,0.8,synthetic,
94.23462130558413,3,3,1,0,3.3,synthetic,
59.059074958136094,1,6,1,0,5.5,synthetic,
53.623285221444036,2,2,0,0,1.1,synthetic,
19.271578239761467,20,0,0,0,1.2,synthetic,
62.35076893796614,12,6,0,0,4.7,synthetic,
19.388081647973994,13,5,0,0,5.3,synthetic,
73.88497684564271,12,3,0,0,0.6,synthetic,
52.06925058594046,9,6,1,0,2.7,synthetic,
10.018858315344007,0,0,0,0,1.2,synthetic,
36.60359242965197,19,6,0,0,6.6,synthetic,
33.356419314647965,15,2,0,1,6.5,synthetic,
81.85780032983662,20,6,1,0,2.7,synthetic,
34.794323555522055,5,5,1,0,0.9,synthetic,
84.96466338822503,12,3,1,0,9.3,synthetic,
95.50591936497693,13,0,1,0,1.6,synthetic,
54.190623463311155,13,4,0,0,2.5,synthetic,
15.650815744508186,5,6,0,0,1.3,synthetic,
94.13822985504733,22,6,1,0,25.9,synthetic,
87.7919327722111,1,3,1,0,4.0,synthetic,
13.453982688826551,17,2,1,0,0.2,synthetic,
47.25280084600869,11,4,0,0,2.2,synthetic,
26.2653979040647,18,5,0,0,2.6,synthetic,
90.73740129544917,7,6,0,1,3.3,synthetic,
74.37384696587561,9,0,0,0,3.8,synthetic,
24.203871822369777,8,5,0,0,0.8,synthetic,
85.56348620761526,7,1,0,0,0.1,synthetic,
84.46998959896187,10,2,0,0,6.3,synthetic,
56.31663568251349,10,1,0,0,2.7,synthetic,
79.07084323469842,15,4,0,1,18.8,synthetic,
94.43972860950795,12,0,0,0,0.1,synthetic,
77.46923846013456,21,1,0,0,2.0,synthetic,
79.25766952667723,5,1,1,0,0.2,synthetic,
72.67611540227905,4,0,0,0,3.9,synthetic,
20.65154924021727,4,5,1,0,0.0,synthetic,
87.32723778199511,20,3,1,1,9.4,synthetic,
21.747429930541276,17,5,0,0,2.6,synthetic,
19.40351179611239,2,5,0,0,4.2,synthetic,
89.58161612459779,3,5,0,0,0.1,synthetic,
10.136136177162879,13,4,0,0,1.1,synthetic,
81.41423598279253,17,5,1,0,7.0,synthetic,
84.64129540335712,9,5,0,0,0.7,synthetic,
80.34426750131678,10,3,0,0,3.2,synthetic,
12.7524840340188,7,6,0,0,4.8,synthetic,
91.43295851133428,17,5,0,1,5.4,synthetic,
37.56511247904348,20,1,0,0,7.5,synthetic,
96.35849498559405,20,0,1,0,2.5,synthetic,
69.53077922940436,23,0,0,1,1.3,synthetic,
38.47964298996787,16,6,0,0,4.9,synthetic,
79.05156113573243,5,4,0,0,2.7,synthetic,
30.50045393828077,3,6,0,0,3.9,synthetic,
21.35179382058216,9,6,0,0,0.2,synthetic,
96.96096991182165,1,0,0,1,1.9,synthetic,
98.99858499267346,14,1,1,0,13.3,synthetic,
41.81611653620873,19,5,1,0,1.6,synthetic,
