distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,15,1,0,0,43.0,real,2026-03-10T16:29:17.425711
50.0,15,1,0,0,15.0,real,2026-03-10T16:29:17.461668
50.0,15,1,0,1,8.0,real,2026-03-10T16:29:17.471511
50.0,15,1,0,1,24.0,real,2026-03-10T16:29:27.881318
50.0,15,1,0,0,36.0,real,2026-03-10T16:29:27.891887
50.0,15,1,0,1,21.0,real,2026-03-10T16:29:27.899473
50.0,15,1,0,0,38.0,real,2026-03-10T16:29:35.513085
50.0,15,1,0,0,21.0,real,2026-03-10T16:29:35.541201
50.0,15,1,0,0,13.0,real,2026-03-10T16:29:35.549805
50.0,15,1,0,0,27.0,real,2026-03-10T16:29:45.498290
50.0,15,1,0,0,12.0,real,2026-03-10T16:29:45.508811
50.0,15,1,0,0,8.0,real,2026-03-10T16:29:45.518531
50.0,15,1,0,0,42.0,real,2026-03-10T16:29:55.133335
50.0,15,1,0,0,9.0,real,2026-03-10T16:29:55.144618
50.0,15,1,0,0,9.0,real,2026-03-10T16:29:55.154862
50.0,15,1,0,0,18.0,real,2026-03-10T16:30:04.617586
50.0,15,1,0,0,0.0,real,2026-03-10T16:30:04.649484
50.0,15,1,0,0,0.0,real,2026-03-10T16:30:04.661842
95.4239710640084,21,6,0,0,1.2,synthetic,
31.995551832643418,2,4,1,0,0.4,synthetic,
63.100267947846675,18,5,0,0,0.7,synthetic,
78.22855942742127,17,3,0,1,0.8,synthetic,
10.67837739890774,12,1,0,0,5.5,synthetic,
98.58825916801518,13,4,0,1,16.9,synthetic,
51.001003892912934,17,0,1,0,3.5,synthetic,
34.79113503406607,23,5,0,0,1.8,synthetic,
58.24641269441794,3,0,0,0,0.1,synthetic,
66.67236244322268,9,3,0,0,0.5,synthetic,
18.86022284435097,10,5,0,1,1.8,synthetic,
30.783347611391754,13,1,0,0,7.7,synthetic,
92.60619953046566,15,2,0,1,3.3,synthetic,
78.36270227310253,6,0,0,0,2.8,synthetic,
25.124494939987205,4,1,0,0,2.1,synthetic,
71.34959175749,7,3,0,0,7.5,synthetic,
54.184765771856945,5,1,0,0,10.7,synthetic,
75.49307446583475,21,0,0,0,0.1,synthetic,
12.469384229390283,5,2,0,0,2.1,synthetic,
52.93092845456167,23,0,1,0,1.6,synthetic,
27.55342666935913,11,5,0,0,3.4,synthetic,
59.396083533491726,0,3,0,1,21.3,synthetic,
29.445388142279587,2,1,0,0,1.7,synthetic,
49.80770858268618,16,0,1,1,17.0,synthetic,
37.23357981764603,4,0,0,0,0.2,synthetic,
41.52020427574467,5,2,0,1,2.7,synthetic,
40.14058416348355,7,4,0,0,3.5,synthetic,
80.77017022152357,11,2,1,0,3.0,synthetic,
61.05797101098601,8,4,0,1,2.6,synthetic,
19.975715660108307,12,5,0,0,0.8,synthetic,
79.00536766922353,7,6,0,0,0.8,synthetic,
20.08441054887606,17,1,1,0,0.5,synthetic,
47.43559456599522,16,6,0,1,5.3,synthetic,
11.22007275587959,19,1,1,0,4.4,synthetic,
37.85068825698282,22,1,1,0,1.7,synthetic,
66.13693604189658,21,3,0,0,4.0,synthetic,
67.73690406670676,8,3,0,0,0.5,synthetic,
92.1224152517863,21,0,0,1,1.8,synthetic,
24.83409302905149,5,1,0,1,0.7,synthetic,
57.61435010468107,6,5,0,0,6.9,synthetic,
66.88235482226537,11,0,1,0,0.2,synthetic,
69.94501169676587,23,6,0,0,1.5,synthetic,
81.66016826944087,13,2,1,0,2.3,synthetic,
95.32243765739943,5,3,0,1,6.4,synthetic,
98.6266771256234,1,3,0,0,3.1,synthetic,
49.83060186380066,6,1,0,0,0.3,synthetic,
98.01817637801912,3,2,1,0,1.7,synthetic,
78.45382330903475,19,1,0,0,1.7,synthetic,
37.13131785661537,6,5,0,0,11.7,synthetic,
66.30541146636662,16,6,0,0,4.7,synthetic,
91.86805471080805,11,2,0,0,0.3,synthetic,
18.580799794242928,15,6,0,0,0.1,synthetic,
30.14937553519161,11,0,0,0,0.3,synthetic,
75.27648165414018,6,3,0,1,7.9,synthetic,
31.657932998143078,9,1,0,1,1.5,synthetic,
22.128336142780938,7,5,1,0,2.4,synthetic,
80.07611346774343,21,0,0,1,5.4,synthetic,
29.938327491935063,12,1,1,0,1.1,synthetic,
25.6974085069542,4,3,0,0,0.6,synthetic,
96.22313751483567,12,6,0,0,11.1,synthetic,
74.88284417557935,3,2,0,0,6.1,synthetic,
97.03554503378399,15,0,0,1,4.2,synthetic,
32.89548130375785,11,4,0,0,13.8,synthetic,
39.58174324393306,9,0,0,0,1.9,synthetic,
54.64966286750947,23,5,1,0,8.0,synthetic,
79.81713984109409,4,4,0,1,1.5,synthetic,
95.35105712119326,3,4,0,0,2.4,synthetic,
67.59860719817752,14,5,1,1,24.5,synthetic,
32.416826575835266,3,0,0,0,0.8,synthetic,
34.93308929134935,8,2,0,1,4.9,synthetic,
66.33586685697804,4,5,1,0,7.2,synthetic,
21.50616810996258,9,5,0,0,0.6,synthetic,
71.59389827279813,11,4,1,0,11.7,synthetic,
89.18381510337491,11,5,0,0,3.3,synthetic,
94.86471590279966,21,4,0,1,1.0,synthetic,
47.067688624196705,12,0,0,0,3.2,synthetic,
15.576826799646675,1,3,1,1,7.8,synthetic,
40.92425031060967,22,3,0,0,0.8,synthetic,
11.380471167651672,14,2,0,1,6.2,synthetic,
72.00392315249226,4,6,0,1,0.9,synthetic,
29.938799926496834,23,1,0,0,7.3,synthetic,
34.03178647980708,18,6,0,1,4.5,synthetic,
55.51383976320673,7,2,0,0,0.5,synthetic,
25.463474571748392,18,2,1,0,9.9,synthetic,
77.59048588790107,21,6,0,0,0.2,synthetic,
57.15459083343483,21,1,0,1,1.8,synthetic,
45.27540254443753,10,3,0,0,0.3,synthetic,
35.50174029228242,14,5,0,0,0.9,synthetic,
27.073593507009708,11,4,0,0,1.7,synthetic,
19.898172330185858,4,3,1,0,0.4,synthetic,
74.0522205378415,19,2,0,0,1.1,synthetic,
36.84056728616767,16,5,0,0,4.8,synthetic,
