distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,14,0,0,1,80.0,real,2026-03-09T15:47:44.928230
50.0,14,0,0,0,5.0,real,2026-03-09T15:47:44.958742
50.0,14,0,0,0,5.0,real,2026-03-09T15:47:44.961558
50.0,14,0,0,0,32.0,real,2026-03-09T15:47:55.223976
50.0,14,0,0,0,11.0,real,2026-03-09T15:47:55.232214
50.0,15,0,0,1,65.0,real,2026-03-09T15:47:55.237036
50.0,15,0,0,1,68.0,real,2026-03-09T15:48:05.111901
50.0,14,0,0,0,15.0,real,2026-03-09T15:48:05.142238
50.0,14,0,0,0,4.0,real,2026-03-09T15:48:05.148883
50.0,14,0,0,0,0.0,real,2026-03-09T15:48:14.357775
50.0,14,0,0,0,0.0,real,2026-03-09T15:48:14.388620
50.0,14,0,0,0,0.0,real,2026-03-09T15:48:14.394975
50.0,14,0,0,0,4.0,real,2026-03-09T15:48:25.274987
50.0,14,0,0,0,9.0,real,2026-03-09T15:48:25.303880
50.0,14,0,0,0,4.0,real,2026-03-09T15:48:25.310957
83.44398237361445,14,1,1,0,3.3,synthetic,
61.62954814746957,5,1,1,0,4.6,synthetic,
50.17508419925957,9,1,0,0,1.3,synthetic,
10.830409165859367,22,6,1,0,1.1,synthetic,
19.81992321971032,15,3,0,0,1.9,synthetic,
77.44476006968735,12,5,0,0,0.2,synthetic,
90.85965753255081,9,4,0,1,0.1,synthetic,
52.11011347005681,17,3,0,0,1.1,synthetic,
73.74256045709703,12,1,1,1,11.9,synthetic,
19.26778247546366,2,5,0,0,0.6,synthetic,
12.332453632987463,1,5,1,0,0.7,synthetic,
12.267753121485208,7,3,0,1,12.7,synthetic,
90.0912774303101,15,5,0,0,4.1,synthetic,
34.47869273733975,18,3,0,0,1.2,synthetic,
29.438207807296475,11,4,0,0,0.8,synthetic,
99.56083386409404,0,5,0,0,3.2,synthetic,
25.38435243973662,12,0,0,1,4.3,synthetic,
46.63230022062586,4,2,0,0,1.2,synthetic,
53.366251149728,3,0,0,1,26.4,synthetic,
58.930638904171595,5,1,1,1,2.5,synthetic,
41.773575419415664,0,2,1,1,7.7,synthetic,
60.7218971637489,10,1,0,0,0.5,synthetic,
24.244519415044106,23,5,1,0,4.3,synthetic,
37.76073002368707,21,4,0,0,0.8,synthetic,
66.71082247088816,16,1,0,0,5.9,synthetic,
84.3413824420391,23,1,0,0,4.4,synthetic,
52.75736962792232,18,5,0,0,6.7,synthetic,
96.98381801641398,4,1,0,0,1.0,synthetic,
26.035129571433007,14,1,0,0,0.3,synthetic,
22.034606011797234,12,5,0,0,2.0,synthetic,
69.06422178792333,18,4,1,0,3.0,synthetic,
55.4781392768887,18,0,0,1,16.1,synthetic,
96.94829591403251,14,4,1,0,0.1,synthetic,
38.17318361089421,2,5,0,0,2.3,synthetic,
97.77292250201329,2,2,0,0,8.8,synthetic,
34.66399848480456,4,0,0,1,10.3,synthetic,
95.53292891354553,13,4,1,0,19.3,synthetic,
19.135646771991357,8,5,0,1,3.7,synthetic,
67.22229395652076,22,2,0,0,0.5,synthetic,
31.00265285384815,7,6,0,0,3.7,synthetic,
45.135391692597096,13,2,1,0,0.6,synthetic,
73.24675276435616,3,4,0,1,2.6,synthetic,
36.306551973584455,0,4,0,0,4.1,synthetic,
98.9095742372226,14,5,0,0,6.7,synthetic,
30.14115796175142,23,1,0,0,0.3,synthetic,
22.662328299910126,3,2,0,0,5.7,synthetic,
28.349480628921857,12,5,0,0,1.5,synthetic,
32.36031561569065,12,5,0,0,4.9,synthetic,
35.591646684302475,6,1,0,0,3.1,synthetic,
10.986264583738164,20,1,0,0,2.1,synthetic,
88.02520223093319,15,1,0,0,1.9,synthetic,
11.498071497760543,7,3,1,0,1.1,synthetic,
48.89592523070807,4,1,0,0,2.8,synthetic,
48.953870090972536,8,5,0,0,11.3,synthetic,
27.721276729107995,15,1,0,0,3.6,synthetic,
94.07627533999874,10,2,0,0,0.5,synthetic,
24.50269819725979,13,5,1,0,1.2,synthetic,
27.016593055019197,0,4,0,0,1.0,synthetic,
90.92617352171605,3,2,1,0,13.8,synthetic,
86.20327160341411,22,5,0,0,1.2,synthetic,
12.485578446724352,10,6,1,0,0.7,synthetic,
95.29943530248146,7,2,1,0,1.5,synthetic,
20.56145504751418,2,2,0,0,5.0,synthetic,
97.71324146817857,5,5,0,1,5.0,synthetic,
45.98165350210532,17,2,1,0,11.4,synthetic,
48.24340186751934,11,0,0,0,8.2,synthetic,
34.14590145680201,23,5,0,0,2.2,synthetic,
49.725725675551466,9,0,0,1,4.9,synthetic,
84.31480003369451,2,4,1,0,0.7,synthetic,
57.24034061738024,6,2,0,0,2.0,synthetic,
93.40562059090102,22,6,1,0,7.7,synthetic,
69.70045822550705,3,3,0,0,1.9,synthetic,
26.729767062342567,17,2,0,0,2.5,synthetic,
21.40779882211856,1,5,0,0,3.7,synthetic,
90.38789193325843,22,0,0,1,25.8,synthetic,
30.700874391448753,20,2,0,1,9.4,synthetic,
90.7096827020347,11,6,0,0,6.1,synthetic,
67.41643491922568,7,0,0,1,0.9,synthetic,
73.8195882829495,23,1,0,0,1.2,synthetic,
24.88045925773651,21,1,0,0,1.6,synthetic,
26.0955110493692,15,4,0,0,0.6,synthetic,
98.32991785240169,14,5,0,0,4.8,synthetic,
76.19470213902899,17,0,0,0,4.8,synthetic,
57.75162058693366,16,2,0,0,1.1,synthetic,
13.387517496150378,5,0,1,0,0.1,synthetic,
12.27396959485188,9,3,1,0,0.9,synthetic,
62.32352553736398,11,4,1,0,2.0,synthetic,
51.62630055463296,8,5,0,0,1.5,synthetic,
71.98497485758504,15,5,0,1,9.7,synthetic,
27.223428352282944,16,4,0,0,3.8,synthetic,
55.88848591097243,18,6,0,0,2.6,synthetic,
16.164215304580146,17,5,0,1,2.3,synthetic,
32.458938895200134,7,4,0,0,6.9,synthetic,
43.150513179554025,18,1,0,1,16.0,synthetic,
25.062544678687217,10,5,1,0,7.3,synthetic,
66.00404836490802,10,4,0,1,5.5,synthetic,
77.8665868548177,0,5,0,0,0.8,synthetic,
72.02802511794502,15,0,0,1,0.0,synthetic,
38.068321818570666,2,1,0,0,2.2,synthetic,
83.0353293823782,14,3,0,0,6.4,synthetic,
61.3595689942174,10,1,0,0,0.9,synthetic,
82.42815181916882,0,5,0,0,3.4,synthetic,
69.65150530152232,9,0,1,0,5.4,synthetic,
43.487093537957115,6,5,0,0,0.1,synthetic,
65.67581672897762,10,5,0,0,1.9,synthetic,
94.88473370151817,22,3,0,0,5.9,synthetic,
86.62660514632714,9,3,0,0,1.4,synthetic,
53.51428555733246,17,3,0,0,1.3,synthetic,
39.64416679428425,5,6,1,0,9.9,synthetic,
24.26841724502381,20,1,1,1,4.0,synthetic,
51.58267098682639,12,0,0,1,2.5,synthetic,
47.39049119657312,10,3,1,0,2.7,synthetic,
43.90084680995602,14,1,0,0,1.6,synthetic,
34.63762926872161,13,5,0,0,2.0,synthetic,
82.69885260780754,9,3,0,0,0.6,synthetic,
80.21047449156795,13,4,1,1,12.3,synthetic,
66.55067987575903,7,5,1,0,12.7,synthetic,
62.88969117137357,14,0,0,0,0.9,synthetic,
32.702878447759645,18,2,0,0,0.1,synthetic,
21.535231129402703,3,4,1,0,0.4,synthetic,
90.76909523748161,19,2,0,0,7.8,synthetic,
19.727298192288806,3,3,0,0,12.1,synthetic,
44.07455518212706,2,2,0,0,5.8,synthetic,
58.242596835033,9,2,0,0,8.9,synthetic,
46.50526579105659,23,4,0,0,2.4,synthetic,
48.20885908577121,0,2,0,0,1.7,synthetic,
84.01591903403572,14,4,0,0,6.4,synthetic,
51.342525591492674,3,4,1,0,1.6,synthetic,
67.23213142935924,22,5,0,0,0.9,synthetic,
16.307463324467893,9,3,1,1,8.1,synthetic,
51.42067552498643,18,0,0,0,1.9,synthetic,
95.04739114923342,4,3,0,0,0.5,synthetic,
65.39013195182783,15,1,1,0,0.7,synthetic,
86.78062075063868,16,2,0,1,7.2,synthetic,
16.433443633822225,12,0,0,0,0.8,synthetic,
99.39642165599734,10,0,0,1,1.3,synthetic,
43.735974477328824,18,1,0,0,5.1,synthetic,
58.413129186173315,8,5,0,0,2.4,synthetic,
90.46537237472243,0,4,0,0,2.8,synthetic,
93.97350969212948,4,6,0,0,3.7,synthetic,
61.53318940315026,15,2,0,1,9.2,synthetic,
41.44448364680785,12,1,0,0,1.8,synthetic,
28.341086176308092,22,4,1,0,3.0,synthetic,
84.62630663003002,6,6,1,0,6.7,synthetic,
14.595125721722209,10,2,0,0,3.1,synthetic,
16.094228213682786,22,4,1,1,2.2,synthetic,
90.30492018601785,18,0,0,0,2.7,synthetic,
47.76944873696206,16,6,0,0,2.3,synthetic,
66.66344962629458,7,5,0,0,5.3,synthetic,
13.569714561422392,14,2,0,1,0.2,synthetic,
16.866809999682914,14,1,0,0,0.6,synthetic,
42.04003850759315,20,3,1,0,0.4,synthetic,
78.74520238546405,18,2,0,0,3.5,synthetic,
90.31962769175858,3,5,0,1,0.0,synthetic,
49.821433934873866,14,5,0,1,2.6,synthetic,
96.6281126183266,21,5,0,0,3.6,synthetic,
