distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
76.51610990964497,11,1,1,0,0.9,synthetic
83.3359801504204,14,3,1,0,0.2,synthetic
74.95166986444103,13,0,0,0,5.0,synthetic
36.678620797361816,2,1,1,0,1.9,synthetic
63.50294163370061,23,5,0,0,3.4,synthetic
90.01005107659388,10,3,0,0,0.8,synthetic
56.59885717023517,6,6,0,0,0.5,synthetic
48.219959491097825,10,6,0,0,4.1,synthetic
11.462584536515447,9,6,0,0,3.4,synthetic
89.1209062472884,15,4,1,0,1.5,synthetic
56.00196956313559,9,5,0,0,1.1,synthetic
26.535458870689705,19,5,0,0,8.2,synthetic
75.24195209047328,21,4,0,0,1.7,synthetic
84.4921319280828,14,1,0,1,0.2,synthetic
79.06172608024586,5,0,1,0,2.1,synthetic
37.82164109410194,7,0,0,0,1.8,synthetic
82.3689474535593,23,1,0,0,0.7,synthetic
75.30131061993687,6,4,0,0,1.2,synthetic
60.42248035223273,7,3,0,0,0.2,synthetic
85.2653083433014,11,5,1,0,3.5,synthetic
92.45824157945698,19,6,1,0,5.4,synthetic
54.48253836932026,13,2,0,0,4.9,synthetic
24.93678035408274,7,1,0,0,0.2,synthetic
83.07942610408327,13,4,0,0,4.1,synthetic
61.709324057765926,5,6,0,0,0.6,synthetic
88.6881766685173,4,3,0,1,4.0,synthetic
61.86596470796851,19,3,0,0,1.0,synthetic
66.00475387778447,17,5,0,0,9.0,synthetic
98.3252247883838,7,2,0,0,0.5,synthetic
18.045451787178095,10,3,0,0,0.5,synthetic
24.702157825242377,5,1,0,1,0.4,synthetic
18.914269173253352,5,2,0,0,2.1,synthetic
98.30455728841844,2,5,0,0,0.6,synthetic
36.61234553576518,11,0,1,0,1.4,synthetic
82.84137673576357,19,0,1,0,1.0,synthetic
49.56431574488112,2,4,1,0,6.1,synthetic
11.492784787632951,19,0,0,0,4.2,synthetic
52.60312975445621,4,5,1,0,1.2,synthetic
31.767885456577055,22,1,0,1,3.9,synthetic
61.24674478090177,15,4,0,0,2.7,synthetic
15.67590043699983,9,5,0,1,6.4,synthetic
83.88711364456562,4,4,1,0,4.1,synthetic
31.79257081159141,4,2,0,1,2.6,synthetic
27.310330708938686,11,6,1,0,0.7,synthetic
72.85096745935027,10,6,0,0,0.2,synthetic
61.504536732192655,13,4,1,0,6.9,synthetic
38.055980774846844,10,5,0,0,0.0,synthetic
88.74248985629612,22,1,1,1,18.0,synthetic
41.14172595702022,23,6,0,0,3.6,synthetic
47.783636215371246,2,0,0,0,2.5,synthetic
94.07909596324394,23,5,0,0,0.5,synthetic
37.232840338708996,14,1,1,0,0.6,synthetic
17.67494511594242,3,6,0,0,2.0,synthetic
31.36486557967187,6,3,1,0,0.6,synthetic
19.597373797487954,19,2,0,0,0.3,synthetic
92.34465213595178,8,6,0,0,3.7,synthetic
90.23898203623897,15,0,1,0,1.5,synthetic
69.0594525102083,6,6,0,0,0.2,synthetic
91.00233421511643,10,4,0,0,0.1,synthetic
88.24881583558762,18,2,0,0,6.9,synthetic
85.3218575181949,4,0,1,0,1.3,synthetic
19.46331343091065,14,3,1,0,0.6,synthetic
89.96509256973414,12,0,1,0,1.4,synthetic
53.755673380901555,16,1,0,0,5.2,synthetic
82.16633882826098,8,3,0,0,3.1,synthetic
70.18635868952856,7,1,1,0,0.4,synthetic
63.15737162593651,1,0,0,0,0.6,synthetic
88.27679304939761,0,0,0,0,0.0,synthetic
86.59745665945616,23,2,0,0,1.0,synthetic
25.615274953216105,20,4,0,0,0.7,synthetic
23.83690400504348,10,3,0,0,10.9,synthetic
53.08164437959766,21,3,1,0,1.1,synthetic
47.58139531177872,10,2,0,0,0.6,synthetic
74.02323268013465,19,1,0,0,1.9,synthetic
40.418326972267025,4,6,0,1,8.1,synthetic
18.806764778535694,7,2,0,1,0.2,synthetic
22.12011766150784,18,3,0,0,9.0,synthetic
50.82912838213269,5,4,1,0,4.2,synthetic
36.91201813434188,2,2,0,0,7.1,synthetic
59.969631837827805,9,3,0,0,0.0,synthetic
76.6517794913859,9,6,0,0,4.8,synthetic
15.742726353956279,18,3,1,0,1.6,synthetic
89.41723506844427,8,0,0,1,8.3,synthetic
92.92237122846731,6,3,0,0,2.2,synthetic
