distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
44.16131475810587,17,5,0,0,8.8,synthetic
65.53831931442193,4,3,0,0,0.6,synthetic
37.224173124329546,13,3,0,0,0.0,synthetic
51.02005537372431,20,2,0,0,0.9,synthetic
79.68219097228994,23,2,0,0,2.0,synthetic
91.69374788751452,18,3,1,0,1.3,synthetic
22.533639121760647,8,6,0,0,1.4,synthetic
75.55161227624838,18,5,0,0,5.1,synthetic
18.44412564823547,18,1,1,0,3.2,synthetic
44.852266689514565,13,4,0,0,0.5,synthetic
