distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
67.6620350093258,4,5,1,0,1.2,synthetic
99.75229173985352,1,6,0,0,1.3,synthetic
43.01055096787081,6,3,1,0,9.6,synthetic
81.36579298280633,14,4,0,1,9.3,synthetic
52.376608198883794,16,3,0,0,4.3,synthetic
92.4501942338823,21,1,1,0,1.0,synthetic
57.72678927653756,19,1,0,0,1.0,synthetic
94.95657135099303,14,3,0,0,0.4,synthetic
63.24681635775393,4,2,0,0,2.4,synthetic
75.23660673168916,4,4,0,0,3.3,synthetic
15.568458582212589,23,3,0,1,2.2,synthetic
77.31759020787943,13,6,0,0,3.0,synthetic
94.99353936331839,5,1,0,0,0.8,synthetic
11.413563819917888,13,1,1,0,13.8,synthetic
76.41497420797415,3,5,0,0,5.4,synthetic
84.02336359441942,8,5,0,1,3.1,synthetic
12.02508774858993,5,3,0,1,10.0,synthetic
93.40373641443797,7,1,0,0,2.0,synthetic
63.152199454139314,23,3,0,1,2.2,synthetic
62.66546920212349,20,6,0,1,6.3,synthetic
47.69367837786703,18,3,0,0,0.1,synthetic
75.39881319161876,18,4,0,0,18.5,synthetic
12.290928056893419,13,0,0,0,0.4,synthetic
96.03326725874943,3,5,0,1,4.7,synthetic
98.21393508933771,17,3,1,0,2.2,synthetic
51.44419585987512,8,0,0,0,5.3,synthetic
15.341681923975095,10,2,0,0,5.3,synthetic
93.43074669023868,9,2,1,0,3.8,synthetic
18.345873293915915,16,0,0,0,0.0,synthetic
52.99160783576351,9,4,1,0,0.8,synthetic
25.739924101498065,23,5,0,0,10.1,synthetic
56.20165663680722,17,3,0,0,2.2,synthetic
59.22776713070881,4,1,0,1,8.0,synthetic
34.23153966500823,23,0,0,0,4.4,synthetic
58.87504595943612,18,4,0,0,3.2,synthetic
21.88005587209718,10,3,0,1,3.6,synthetic
13.660073980532557,2,4,0,0,2.7,synthetic
80.74717520790045,19,3,1,0,6.4,synthetic
91.77013067919745,6,1,0,1,4.5,synthetic
38.095661114256345,6,2,0,1,1.6,synthetic
96.39484895504675,15,2,0,1,24.7,synthetic
77.72280324657045,0,0,0,0,6.6,synthetic
57.992535793613875,7,0,0,1,0.2,synthetic
11.48466275146195,11,4,1,0,11.9,synthetic
36.938439281444,9,6,0,1,2.4,synthetic
89.68637576444337,0,0,1,0,13.8,synthetic
26.43165707559686,4,3,0,1,8.6,synthetic
39.20760807627005,9,3,1,0,2.8,synthetic
21.651026973510966,23,0,0,0,0.1,synthetic
24.416764615398407,22,1,0,0,3.4,synthetic
89.66480992564986,21,3,0,0,0.2,synthetic
73.82635152290727,22,2,0,0,1.0,synthetic
12.453618936286396,18,0,0,1,8.6,synthetic
28.28760644940962,8,3,1,1,3.0,synthetic
29.559051147090962,23,5,0,0,1.2,synthetic
84.21714907928492,6,3,0,0,0.7,synthetic
60.41722725799372,19,0,0,0,1.7,synthetic
24.85121658622088,11,5,1,0,0.0,synthetic
95.89115299954341,17,0,0,0,0.6,synthetic
79.98137686073663,0,0,0,0,1.2,synthetic
64.86668573077101,11,4,0,0,1.1,synthetic
80.37267644184986,2,5,0,1,4.3,synthetic
65.32306513686314,0,6,0,0,0.1,synthetic
20.577435755855134,19,4,0,0,6.0,synthetic
14.640692355195927,16,4,0,0,1.4,synthetic
66.13471325742762,20,5,0,0,1.4,synthetic
79.30934646120858,16,5,1,0,0.2,synthetic
38.3142672729172,2,4,0,0,11.0,synthetic
36.29728496168565,12,5,0,0,5.9,synthetic
10.124999265855214,16,4,1,0,2.3,synthetic
26.976951038773684,21,6,0,0,0.6,synthetic
37.01170966077913,12,4,0,0,2.5,synthetic
45.89324335171249,6,5,0,0,0.3,synthetic
86.56172250461869,0,0,1,0,3.1,synthetic
90.05738233270006,3,5,0,0,8.9,synthetic
97.52138923066735,18,3,1,0,11.6,synthetic
33.2428738734587,0,2,0,0,8.3,synthetic
95.27319634033508,19,3,0,0,4.9,synthetic
89.66443853266624,3,6,0,0,4.2,synthetic
99.69315569334576,7,6,1,1,3.0,synthetic
33.371512059859036,14,3,0,0,1.9,synthetic
48.92289921737526,1,6,1,1,2.4,synthetic
30.502894459115684,12,1,0,0,0.9,synthetic
23.519103776306086,11,2,0,0,3.1,synthetic
49.09139091641293,20,1,0,0,5.8,synthetic
66.33753663240196,3,6,1,0,2.1,synthetic
77.38816548051847,11,5,1,0,0.1,synthetic
80.36919828625848,17,2,0,0,3.0,synthetic
36.51823439367821,21,3,0,0,3.5,synthetic
98.86450816161457,11,2,1,0,1.3,synthetic
72.4004749422045,22,2,0,1,0.6,synthetic
67.18696252928092,21,3,0,0,6.3,synthetic
92.4347392273971,21,6,0,0,6.7,synthetic
16.368920283428672,12,1,0,0,3.1,synthetic
99.7414310344507,16,5,0,1,13.9,synthetic
24.088600931250188,11,0,0,0,0.1,synthetic
