distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:11:39.142914
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:12:02.171271
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:12:21.629204
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:12:37.904579
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:12:42.905633
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:12:47.906831
50.0,14,0,0,0,60.0,real_fused,2026-04-27T14:12:52.907706
37.049804740020285,8,6,0,0,2.2,synthetic,
50.81101207612271,22,4,0,1,0.5,synthetic,
59.366403840603674,4,5,0,0,7.7,synthetic,
53.19717788513626,6,6,0,0,1.8,synthetic,
77.41769737440623,5,5,1,0,6.9,synthetic,
12.439842520482031,21,5,0,1,1.2,synthetic,
39.619221849798606,20,5,0,0,3.6,synthetic,
10.384068231161478,1,3,0,0,14.2,synthetic,
95.36540514813463,7,5,0,0,6.4,synthetic,
86.28101633635168,19,3,1,0,2.6,synthetic,
31.627682184759117,4,5,0,0,1.8,synthetic,
13.156749337636553,23,5,0,0,5.9,synthetic,
33.4010586958795,13,6,1,0,10.8,synthetic,
28.630901945200684,8,4,1,1,7.1,synthetic,
95.89297548045316,16,6,0,0,4.0,synthetic,
75.93942668142968,21,2,0,0,0.4,synthetic,
47.65513329112029,10,3,1,0,7.2,synthetic,
61.327636767317145,2,0,1,0,2.7,synthetic,
15.253578876684369,6,5,0,0,2.7,synthetic,
51.623472461749024,7,6,0,0,0.0,synthetic,
69.237262562958,9,6,1,1,2.6,synthetic,
46.950384638967094,0,1,0,1,17.9,synthetic,
23.632553693799515,1,1,0,0,5.0,synthetic,
53.552924633285606,22,4,0,0,2.2,synthetic,
72.10541230644088,12,4,0,0,5.3,synthetic,
81.15963082862254,13,6,0,0,0.7,synthetic,
40.52816437826063,11,2,1,0,6.2,synthetic,
38.43429070840657,19,1,0,0,1.1,synthetic,
74.31546041679745,20,2,0,1,8.4,synthetic,
95.84070754011086,2,0,0,0,3.3,synthetic,
51.66951520975354,23,2,0,0,0.3,synthetic,
31.126056321776716,7,3,0,0,5.1,synthetic,
47.972822066697,5,5,0,1,16.0,synthetic,
27.675426382759234,5,4,0,0,0.9,synthetic,
33.78745641337425,5,4,1,0,6.0,synthetic,
11.102465361978398,5,1,0,0,4.4,synthetic,
99.93651712426205,6,1,1,0,2.9,synthetic,
21.273769034532176,9,1,0,0,0.9,synthetic,
74.97252775254307,18,2,0,0,2.2,synthetic,
18.140222351091708,3,1,0,0,2.6,synthetic,
74.47293102719064,16,4,0,0,5.1,synthetic,
72.21820593458753,18,2,0,0,0.2,synthetic,
54.23739255846023,13,3,0,0,2.8,synthetic,
99.17722508357436,20,3,0,0,2.4,synthetic,
59.3438324745515,0,6,0,0,4.3,synthetic,
48.294168736928015,11,5,0,0,1.1,synthetic,
79.29865641097976,2,0,0,0,1.2,synthetic,
33.11190308104014,4,4,0,0,1.9,synthetic,
24.150741771341423,1,3,1,0,4.6,synthetic,
64.05443853210683,17,5,0,0,3.3,synthetic,
58.678735945162906,12,6,0,1,0.6,synthetic,
80.5600052429697,6,3,1,0,10.6,synthetic,
88.63094583270743,17,1,0,0,3.9,synthetic,
64.83975313019499,12,0,1,0,0.0,synthetic,
75.81812177763486,6,4,0,1,4.3,synthetic,
81.61945528654212,10,2,0,0,4.8,synthetic,
10.93574592493647,5,0,0,0,3.0,synthetic,
47.1298740977641,22,0,0,0,4.0,synthetic,
69.24398160543772,16,3,0,0,1.3,synthetic,
23.901828466195088,1,0,0,0,0.7,synthetic,
54.67118953473987,14,4,0,0,3.2,synthetic,
85.93471165808513,12,6,0,0,0.8,synthetic,
73.72182917828749,2,1,1,0,0.1,synthetic,
49.47479406239825,18,3,0,0,11.7,synthetic,
18.324028359109064,14,3,1,0,2.6,synthetic,
72.36049290410037,21,1,0,0,0.2,synthetic,
47.46370255899,22,4,1,0,0.0,synthetic,
33.122664623135925,20,6,0,1,0.0,synthetic,
97.96950113565997,22,5,0,1,2.9,synthetic,
40.68154760126829,20,0,1,0,0.0,synthetic,
31.807008194688915,15,0,0,0,2.2,synthetic,
80.08613768403217,0,1,1,0,1.3,synthetic,
20.046899034224403,14,6,0,0,0.0,synthetic,
74.1253083986492,10,5,0,0,7.7,synthetic,
24.81629432650415,18,2,0,0,2.4,synthetic,
71.20081342675617,14,0,1,0,2.5,synthetic,
31.82375486068695,14,0,0,0,1.3,synthetic,
22.826696619030404,21,0,0,0,2.7,synthetic,
82.8441994642923,7,5,0,0,0.3,synthetic,
85.46276717875719,5,1,0,0,3.0,synthetic,
64.0983240071578,16,2,1,0,2.9,synthetic,
84.58307429139818,18,1,0,0,5.1,synthetic,
99.9795853919237,0,2,1,0,0.3,synthetic,
84.9710277690468,20,5,1,0,4.0,synthetic,
95.58402788964706,13,3,0,0,3.7,synthetic,
11.205683557781049,11,4,0,0,0.0,synthetic,
66.49612732019634,1,1,1,0,7.1,synthetic,
39.35473327086544,19,6,0,0,0.8,synthetic,
65.47379009924053,23,6,0,1,4.8,synthetic,
97.41926406448984,20,3,0,0,1.0,synthetic,
99.5716328550758,20,2,0,0,1.9,synthetic,
25.638568254037974,6,1,0,0,0.3,synthetic,
54.23753079310067,16,0,1,0,2.9,synthetic,
50.29279244430899,18,2,0,0,0.6,synthetic,
51.01746069941565,21,3,0,0,0.3,synthetic,
75.95228159283927,13,1,0,1,2.5,synthetic,
69.26370823929705,6,0,0,0,1.0,synthetic,
98.89783378123879,4,0,0,0,5.2,synthetic,
96.87406581748668,12,4,0,0,2.7,synthetic,
71.71473083122402,14,5,0,1,1.9,synthetic,
