distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,11,1,0,0,44.0,real,2026-03-10T12:20:04.486576
50.0,11,1,0,0,28.0,real,2026-03-10T12:20:04.499466
50.0,11,1,0,0,13.0,real,2026-03-10T12:20:04.508434
89.61094745774427,9,4,0,0,0.6,synthetic,
36.369060979022024,22,4,0,1,22.8,synthetic,
47.05102205599853,1,1,0,0,1.2,synthetic,
70.0143947810432,2,6,0,0,0.6,synthetic,
53.045319051703515,16,6,0,0,6.1,synthetic,
94.96755900808058,2,6,0,0,3.6,synthetic,
45.84678326802619,1,6,1,0,1.2,synthetic,
65.17881640015466,11,0,1,0,6.6,synthetic,
96.1872523699729,6,1,0,0,1.9,synthetic,
87.07738562619468,5,2,0,0,2.5,synthetic,
47.55860481068085,0,5,0,0,12.5,synthetic,
82.81675182395384,10,5,1,0,0.2,synthetic,
43.39620234723315,8,3,0,0,0.7,synthetic,
52.43129582606823,8,6,0,0,1.0,synthetic,
72.47940202196024,9,4,1,0,8.6,synthetic,
89.01881616049285,6,1,1,0,1.2,synthetic,
91.03201620905007,6,5,0,1,3.9,synthetic,
36.57827738854506,12,3,0,0,2.3,synthetic,
57.276829024713614,20,5,0,0,7.2,synthetic,
16.07356321596606,0,2,0,1,8.7,synthetic,
58.82438539384731,12,3,0,0,0.6,synthetic,
80.84420495022782,9,0,0,0,3.2,synthetic,
65.35615660109517,17,3,1,1,6.9,synthetic,
21.618463180142733,14,4,1,0,6.8,synthetic,
88.36235361890068,15,5,1,0,7.8,synthetic,
47.31238335069796,3,6,0,0,1.1,synthetic,
44.20383508053219,8,3,0,0,2.8,synthetic,
37.37207862714891,22,3,0,0,1.0,synthetic,
99.29365001947924,17,3,0,0,4.9,synthetic,
52.422116023475034,8,6,0,0,0.6,synthetic,
73.31761841837914,18,6,1,0,9.6,synthetic,
82.35058529972903,9,4,0,0,6.4,synthetic,
80.33416305590656,2,0,1,1,12.3,synthetic,
24.970075563288667,1,0,0,0,5.2,synthetic,
98.89166602177453,0,6,1,1,0.3,synthetic,
56.880292672344005,6,6,0,1,5.1,synthetic,
31.99308227626143,6,5,0,0,1.5,synthetic,
19.23802418137522,17,4,0,0,0.7,synthetic,
54.347580080956504,23,0,0,1,1.0,synthetic,
18.17791963447862,10,5,0,0,4.3,synthetic,
99.10061759396545,18,4,0,0,4.6,synthetic,
12.925132459935469,8,3,0,0,0.9,synthetic,
69.71028588884158,7,1,0,0,0.3,synthetic,
85.84228283137679,17,3,0,0,0.7,synthetic,
88.67122864718517,0,2,0,0,6.5,synthetic,
63.8853656970587,7,1,0,0,4.3,synthetic,
26.2675913730288,5,5,0,0,0.2,synthetic,
