distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
41.71617080171091,1,3,0,0,1.0,synthetic
44.57890243202077,11,4,1,1,11.0,synthetic
50.61077243707005,6,1,1,0,3.6,synthetic
31.355646848423078,6,2,0,0,4.6,synthetic
78.39885815282165,14,2,1,0,3.4,synthetic
54.9739012154402,21,0,0,1,4.7,synthetic
13.3930936636663,16,2,0,0,5.0,synthetic
44.67220429267543,1,2,1,1,7.5,synthetic
96.82151666509483,18,0,0,0,4.1,synthetic
74.44146289688824,6,4,0,0,0.4,synthetic
31.77398459914443,21,6,0,0,0.1,synthetic
10.262951883529366,8,2,1,0,1.4,synthetic
58.30081915309626,23,0,1,0,6.6,synthetic
14.96833737243672,22,3,0,0,4.7,synthetic
18.87105291419386,18,6,0,0,0.9,synthetic
26.485678124290015,17,5,0,0,4.4,synthetic
74.10997108132135,22,3,1,0,1.1,synthetic
11.004434020924004,23,4,0,1,28.0,synthetic
51.74533373883787,21,6,1,1,13.5,synthetic
96.79777094650844,22,3,0,0,1.7,synthetic
84.53030442149829,21,5,1,0,4.5,synthetic
88.15155143859018,20,4,0,0,2.8,synthetic
81.37211518298902,22,3,1,0,0.8,synthetic
39.346120679055225,6,4,1,0,0.7,synthetic
61.80245466493928,6,4,0,0,1.2,synthetic
52.084213218251385,2,2,0,0,0.8,synthetic
18.946025819326152,17,1,1,0,2.6,synthetic
54.732440104089534,21,1,0,0,0.4,synthetic
88.93964150000171,0,3,0,0,3.1,synthetic
74.34797594167938,1,5,0,1,3.1,synthetic
70.70009527152531,13,4,1,1,3.9,synthetic
86.30545967191819,15,2,0,0,3.0,synthetic
86.16052194055298,11,0,1,1,1.2,synthetic
67.33672505227625,18,3,0,0,2.2,synthetic
35.82435116208928,15,1,1,0,1.7,synthetic
12.94442515348507,13,4,0,0,2.7,synthetic
18.88121318750396,21,4,0,0,0.3,synthetic
35.00564759869617,8,5,1,1,10.5,synthetic
43.78823055061455,3,1,0,0,2.5,synthetic
34.67496771633539,10,3,1,0,0.5,synthetic
41.73287449988986,14,1,0,0,5.9,synthetic
84.48241957066564,3,3,1,0,13.1,synthetic
55.466811582433444,19,1,0,0,0.9,synthetic
77.87879187188553,21,4,0,0,3.4,synthetic
23.029997872594308,20,5,0,0,0.4,synthetic
72.6757405398262,10,3,0,1,0.6,synthetic
32.64360029823405,13,4,0,0,3.6,synthetic
24.273093416126976,9,2,0,0,0.4,synthetic
66.39656484662588,0,2,0,0,5.9,synthetic
85.4190221417832,4,4,1,0,2.4,synthetic
