distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source
59.33309901859433,8,0,1,0,4.7,synthetic
99.44986375874039,12,4,0,0,1.0,synthetic
48.63678044752873,3,6,0,0,0.4,synthetic
15.025635598162149,10,1,1,0,1.1,synthetic
79.02472365232589,4,1,1,0,7.3,synthetic
82.98563155986572,11,6,0,0,3.0,synthetic
10.516322625144893,4,0,0,0,0.9,synthetic
21.721919451623677,1,0,0,0,7.2,synthetic
42.42144234275055,6,6,1,1,1.1,synthetic
34.477519506870365,21,1,0,0,4.3,synthetic
60.940381566717825,9,2,0,0,1.7,synthetic
28.324593525154924,15,2,0,0,0.9,synthetic
82.91035637597996,6,6,1,0,20.0,synthetic
25.501039843248783,12,4,0,0,2.5,synthetic
96.99283331956809,9,1,1,1,3.3,synthetic
82.85259594636534,13,3,0,0,1.2,synthetic
20.03529460234681,23,0,0,0,0.5,synthetic
86.35475233722825,7,4,0,0,1.3,synthetic
59.642561700405324,21,0,1,0,10.7,synthetic
20.15652503247955,6,1,0,0,2.2,synthetic
81.13494744162989,11,1,1,0,7.3,synthetic
15.354840199489566,9,0,0,0,2.5,synthetic
20.313095830544675,7,2,0,0,0.1,synthetic
14.648024438075808,20,4,1,1,0.9,synthetic
96.56351135829809,9,3,0,0,3.9,synthetic
81.3435852119377,4,5,1,0,0.0,synthetic
16.052910113119307,4,0,0,0,0.4,synthetic
30.439363373330643,5,0,0,0,0.3,synthetic
97.79049152879686,19,0,0,0,2.7,synthetic
52.99656220460736,12,1,0,0,11.2,synthetic
32.939434418720836,15,3,1,1,1.1,synthetic
21.382703738219654,21,5,0,0,6.6,synthetic
54.726843895505596,10,1,0,0,2.1,synthetic
59.12151016709595,0,6,0,0,3.2,synthetic
25.369086933964752,22,4,0,0,4.9,synthetic
93.22520366035712,4,1,0,1,6.3,synthetic
76.02062481455842,22,5,0,1,17.0,synthetic
16.69019952878331,14,3,0,1,1.1,synthetic
92.64866913110455,3,6,0,0,10.4,synthetic
12.944328022682807,21,4,0,0,2.2,synthetic
98.58336215832826,21,4,1,1,3.1,synthetic
73.66732758637346,11,5,1,0,3.2,synthetic
39.96346010771382,13,0,0,0,0.4,synthetic
99.18876918323447,19,3,0,0,1.5,synthetic
