distance_km,time_of_day,day_of_week,is_peak_hour,is_cologne_bottleneck,delay_minutes,source,timestamp
50.0,15,0,0,0,13.0,real,2026-03-09T15:58:42.571413
50.0,15,0,0,1,12.0,real,2026-03-09T15:58:42.626892
50.0,15,0,0,0,18.0,real,2026-03-09T15:58:42.659525
50.0,15,0,0,1,73.0,real,2026-03-09T15:58:52.401465
50.0,15,0,0,0,12.0,real,2026-03-09T15:58:52.438264
50.0,15,0,0,0,20.0,real,2026-03-09T15:58:52.470793
50.0,15,0,0,1,75.0,real,2026-03-09T15:59:03.634237
50.0,15,0,0,0,30.0,real,2026-03-09T15:59:03.670900
50.0,0,0,0,0,0.0,real,2026-03-09T15:59:03.712446
50.0,15,0,0,0,0.0,real,2026-03-09T15:59:11.932607
50.0,15,0,0,0,0.0,real,2026-03-09T15:59:11.941890
50.0,15,0,0,0,0.0,real,2026-03-09T15:59:11.949662
50.0,14,0,0,0,13.0,real,2026-03-09T15:59:22.253833
50.0,15,0,0,0,6.0,real,2026-03-09T15:59:22.260328
50.0,14,0,0,0,1.0,real,2026-03-09T15:59:22.265796
69.83064390302873,1,3,0,0,6.6,synthetic,
29.94787409166217,4,2,0,0,0.7,synthetic,
89.51789820816892,0,4,1,0,1.7,synthetic,
23.916610628285817,17,1,0,1,21.4,synthetic,
78.96902750081102,14,6,1,0,5.3,synthetic,
86.76408652730456,15,1,0,1,11.4,synthetic,
65.23887348139296,11,2,0,1,8.8,synthetic,
96.4555032978881,9,4,0,1,2.5,synthetic,
43.67077484269137,21,4,1,0,6.6,synthetic,
72.50357199463323,21,5,1,1,13.6,synthetic,
12.504090409519788,19,5,0,0,0.8,synthetic,
67.22827079788435,5,5,0,0,3.0,synthetic,
59.9399357146685,7,3,0,0,1.3,synthetic,
70.22532969957538,14,5,0,0,8.8,synthetic,
26.29405016492712,9,1,0,0,6.3,synthetic,
46.05141564090802,15,5,1,0,3.9,synthetic,
28.477764791137652,22,6,0,0,1.6,synthetic,
12.455459990586828,16,0,0,1,16.7,synthetic,
81.47400506730519,12,1,0,0,1.3,synthetic,
61.9083266128103,14,2,0,1,2.5,synthetic,
10.575634994043607,23,4,0,0,1.8,synthetic,
67.98591171131767,13,1,0,1,5.3,synthetic,
53.88770287093189,7,5,0,0,2.8,synthetic,
53.760348459303465,0,3,0,0,6.3,synthetic,
44.27161079328478,8,6,0,1,33.6,synthetic,
42.124728443817716,2,6,1,0,11.0,synthetic,
65.3969503266716,3,6,1,0,3.5,synthetic,
17.978465798145482,20,6,0,0,9.8,synthetic,
11.366644177329825,22,0,0,0,9.9,synthetic,
27.41754248311692,8,1,0,0,0.1,synthetic,
39.0081145065827,14,0,0,0,3.1,synthetic,
42.866292581862226,23,5,0,0,4.5,synthetic,
27.135698209364968,14,0,1,0,3.9,synthetic,
25.6434756231093,3,2,0,0,0.0,synthetic,
70.13642907108256,15,6,1,0,9.9,synthetic,
